,AcceptsInsurance,AgesAllowed,Alcohol,Ambience,Ambience_casual,Ambience_classy,Ambience_divey,Ambience_hipster,Ambience_intimate,Ambience_romantic,Ambience_touristy,Ambience_trendy,Ambience_upscale,BYOB,BYOBCorkage,BestNights,BestNights_friday,BestNights_monday,BestNights_saturday,BestNights_sunday,BestNights_thursday,BestNights_tuesday,BestNights_wednesday,BikeParking,BusinessAcceptsBitcoin,BusinessAcceptsCreditCards,BusinessParking,BusinessParking_garage,BusinessParking_lot,BusinessParking_street,BusinessParking_valet,BusinessParking_validated,ByAppointmentOnly,Caters,CoatCheck,Corkage,DogsAllowed,DriveThru,GoodForDancing,GoodForKids,GoodForMeal,GoodForMeal_breakfast,GoodForMeal_brunch,GoodForMeal_dessert,GoodForMeal_dinner,GoodForMeal_latenight,GoodForMeal_lunch,HappyHour,HasTV,Music,Music_background_music,Music_dj,Music_jukebox,Music_karaoke,Music_live,Music_no_music,Music_video,NoiseLevel,Open24Hours,OutdoorSeating,RestaurantsAttire,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsPriceRange2,RestaurantsReservations,RestaurantsTableService,RestaurantsTakeOut,Smoking,WheelchairAccessible,WiFi,business_id,stars
1876,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,True,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,CYFqOD7xCIxRkFexBqjZJQ,2.0
1877,Na,Na,full_bar,Na,False,False,True,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,False,True,False,False,Na,False,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,very_loud,Na,False,casual,False,True,1,False,Na,True,Na,Na,no,Bp2pM6YLjcKjiKbVecwIMQ,3.5
1878,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,1,Na,Na,True,Na,Na,Na,9pEc_DHC4AEEiPlhG-ftkg,3.0
1879,Na,Na,none,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,True,Na,False,False,True,False,False,Na,True,Na,Na,False,Na,Na,True,Na,False,False,False,False,False,True,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,1,False,False,True,Na,True,free,hNCKIrMJSacjMiWVwRb_YQ,3.5
1880,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,False,True,False,False,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,2,Na,Na,True,Na,Na,Na,7m0smV1-RvM1GnWhCTjy7Q,4.0
1881,Na,Na,Na,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,False,Na,3,Na,Na,True,Na,Na,Na,EHGKrUgGpxYpfs4N3paJ1w,2.5
1882,Na,Na,full_bar,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,False,False,False,False,False,Na,False,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,casual,False,False,2,False,Na,True,Na,Na,Na,u9tuI33E_9gU7guwbOdJVg,3.0
1883,Na,Na,full_bar,Na,False,False,False,False,True,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,True,True,True,False,Na,Na,Na,Na,Na,Na,Na,False,Na,False,True,False,True,False,False,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,False,True,2,True,Na,True,Na,Na,free,ysJo5Jdo29XOBCnKrbUKWg,3.5
1884,Na,Na,full_bar,Na,True,False,True,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,False,True,False,False,Na,False,Na,Na,Na,Na,Na,True,Na,False,False,False,True,False,True,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,1,False,Na,True,Na,Na,no,Yf0rRaOWWGrqvTQ2B3dE0Q,4.5
1885,Na,Na,none,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,False,False,False,False,Na,True,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,quiet,Na,True,casual,True,True,1,False,Na,True,Na,Na,no,F6Ujpp1Kh7L_3uUfoUsTlw,4.0
1886,Na,Na,none,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,False,False,False,False,Na,False,Na,Na,Na,Na,Na,True,Na,True,True,False,False,False,True,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,1,False,Na,True,Na,Na,no,6VsoOWTeIWmOxMp2Mect3A,4.0
1887,Na,Na,full_bar,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,True,False,False,False,Na,True,Na,Na,Na,Na,Na,True,Na,False,False,False,True,False,True,True,True,Na,False,False,False,False,False,False,False,average,Na,True,casual,False,True,2,True,Na,True,Na,Na,free,jFs8pmCWB6n0LWzddOwI1g,3.0
1888,Na,Na,none,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,True,True,False,False,Na,True,Na,Na,Na,Na,Na,True,Na,False,False,False,True,False,True,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,True,True,2,True,Na,True,Na,Na,free,P2uPCEBP2VZsApnvEHCgag,4.0
1889,Na,Na,none,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,False,False,False,False,Na,True,Na,Na,Na,Na,Na,True,Na,False,False,False,False,False,True,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,False,True,1,False,Na,True,Na,Na,no,5VLwQAIheQwmpusFa-tC6w,3.0
1890,Na,Na,beer_and_wine,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,False,True,False,False,Na,True,Na,Na,Na,Na,Na,True,Na,False,False,False,True,False,False,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,False,True,2,True,Na,True,Na,Na,no,Jl-lJisnmsy8BCV0Pif4xg,3.5
1891,Na,Na,none,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,False,1,False,Na,True,Na,Na,Na,r3aaLFas48VMm2FbYgzwqA,3.0
1892,Na,Na,none,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,False,Na,False,False,False,False,False,Na,False,Na,Na,Na,Na,Na,True,Na,False,False,False,False,False,False,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,casual,False,True,1,False,Na,True,Na,Na,no,6Uv15dNmIxtPMB_1O2O1vA,4.0
1893,Na,Na,none,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,False,False,False,False,False,Na,False,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,2,False,Na,True,Na,Na,no,VC3Lel2PizMo9vqgDruBYw,2.5
1894,Na,Na,none,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,Na,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,False,False,False,False,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,False,1,False,Na,True,Na,Na,no,Hqnb4hwfrreszzvlzNjadA,3.5
1895,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,Na,Na,cCxedEjAHQO6h9eJ4KOobQ,3.0
1896,Na,Na,none,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,False,True,Na,False,True,False,False,False,Na,False,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,casual,True,True,1,False,Na,True,Na,Na,no,9eeOPBfiQ7ThdauEcivYkw,3.5
1897,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,2,Na,Na,True,Na,Na,Na,F8SewtxenrhWAUEUC8ts4w,3.5
1898,Na,Na,none,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,False,False,False,False,Na,True,Na,Na,Na,Na,Na,True,Na,False,False,False,False,False,False,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,Na,True,1,True,True,True,Na,Na,Na,Yf9ehzxrEWiymvUME6pm1A,4.5
1899,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,True,Na,Na,Na,YO0wmR-mgb_2dNCSyZFoaQ,2.0
1900,Na,Na,none,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,Na,False,True,False,False,False,Na,True,Na,Na,Na,Na,Na,True,Na,False,False,False,True,False,True,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,quiet,Na,False,casual,False,True,2,False,Na,True,Na,Na,no,TsCq0UqOrKJ_ZJx7KKwKkA,4.5
1901,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,xwEgodVIXchvoPg_VHQmoA,4.5
1902,Na,Na,none,Na,False,False,False,False,True,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,True,False,False,Na,True,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,False,2,True,Na,True,Na,Na,no,L_ibZRB6OAQCnQuA3jluyQ,4.5
1903,Na,Na,full_bar,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,False,True,Na,False,True,False,False,False,Na,False,False,Na,False,Na,False,True,Na,False,False,True,True,False,True,True,True,Na,False,False,False,False,False,False,False,Na,Na,False,casual,False,True,2,True,True,True,no,True,free,ABiwctEu-OZ8YsVc5lnLZQ,3.5
1904,Na,Na,full_bar,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,Na,False,True,False,False,False,Na,False,Na,Na,Na,False,Na,True,Na,False,False,False,True,False,True,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,loud,Na,True,casual,False,True,2,False,True,True,Na,Na,no,hpzqGatuwaVra2ayw7WWrQ,2.5
1905,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,0EyRe-VkW8gYxxZ7NCQXeQ,4.5
1906,Na,Na,full_bar,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,Na,True,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,quiet,Na,False,casual,False,True,2,True,Na,True,Na,Na,no,aHVhlCvmlNnnPf-LgclNNA,3.0
1907,Na,Na,full_bar,Na,False,True,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,True,Na,False,False,False,False,False,Na,True,Na,Na,Na,Na,Na,True,Na,False,False,False,False,False,False,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,quiet,Na,True,casual,False,True,2,True,True,True,Na,Na,no,J7NwmxRazh6pw2K9FwxNLA,3.0
1908,Na,Na,none,Na,False,False,False,False,False,False,False,True,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,False,False,False,False,Na,False,Na,Na,Na,Na,Na,True,Na,False,False,False,False,False,True,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,2,True,True,True,Na,Na,free,ffKC05KiJWMB1ppjOYs9Hg,3.5
1909,Na,Na,full_bar,Na,False,False,False,False,False,False,False,True,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,False,True,Na,False,True,False,False,False,Na,False,False,Na,False,Na,False,True,Na,False,False,False,False,False,False,True,True,Na,False,False,False,False,False,False,False,quiet,Na,False,casual,False,True,2,True,True,True,no,False,free,oQKOijnFplXhmobb9Qf2gQ,3.5
1910,Na,Na,Na,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,casual,False,False,4,True,Na,True,Na,Na,Na,1V3fj_J0242-2PZJA6NYSg,3.0
1911,Na,Na,none,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,True,Na,False,False,True,False,False,Na,True,Na,Na,False,Na,Na,False,Na,False,False,False,True,False,True,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,quiet,Na,False,casual,False,False,1,False,False,True,Na,True,free,dJhfW7ZqZ5_klqA_8ypHVw,3.0
1912,Na,Na,beer_and_wine,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,,Na,Na,Na,Na,Na,Na,True,Na,Na,True,Na,Na,True,Na,False,False,False,False,False,False,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,casual,False,True,2,False,True,True,Na,Na,no,0pi1DQ3N8gC6jhdHfDWEMA,4.5
1913,Na,Na,full_bar,Na,True,False,False,False,False,False,False,False,False,Na,yes_free,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,Na,False,True,False,False,False,Na,False,Na,Na,Na,Na,Na,True,Na,False,False,False,True,False,False,False,True,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,3,True,Na,False,Na,Na,no,z2RiCl_iU-8bM4Lj1zNL8g,4.5
1914,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,2,Na,Na,True,Na,Na,Na,V7d9l4OboubqTwRcSDE84A,3.0
1915,Na,Na,none,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,False,False,False,False,Na,True,Na,Na,Na,Na,Na,True,Na,False,False,False,True,False,True,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,1,True,False,True,Na,False,no,Q4WmBfRD6rcTSXVZqjKC5Q,4.5
1916,Na,Na,full_bar,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,very_loud,Na,False,casual,Na,False,2,False,Na,True,Na,Na,Na,1yjkuM180FSUxo__fR8WAw,2.5
1917,Na,Na,none,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,False,False,False,False,Na,False,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,quiet,Na,False,casual,Na,True,1,Na,False,Na,Na,Na,Na,yHplknOLkiM3vb3ozwZtwQ,3.0
1918,Na,Na,Na,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,casual,False,True,1,False,Na,True,Na,Na,Na,j9mBYdR7z61X6A3K3VmKDg,3.5
1919,Na,Na,Na,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,casual,Na,True,2,False,Na,True,Na,Na,Na,Lxffru6JZP-jbpkOV8x5pA,3.0
1920,Na,Na,none,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,True,False,False,False,Na,True,Na,Na,Na,Na,Na,True,Na,False,False,False,True,False,True,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,quiet,Na,True,casual,False,True,2,False,Na,True,Na,Na,no,goar7zF4G0LdsQ1Y4KS3Iw,4.0
1921,Na,Na,none,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,True,True,2,False,Na,True,Na,Na,Na,U7LDMV0FXTuCPPBRnECuGw,4.0
1922,Na,Na,full_bar,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,True,True,False,False,Na,False,Na,Na,Na,Na,Na,True,Na,False,False,False,True,False,True,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,2,True,True,True,Na,Na,no,-kmPZ1i8fJBCAlVcTWqAeA,4.0
1923,Na,Na,none,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,True,Na,True,False,False,False,False,False,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,1,False,True,True,Na,Na,free,-Js0NjBhIXdH343IDLeKpA,2.5
1924,Na,Na,none,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,False,True,Na,False,True,False,False,False,Na,False,Na,Na,False,Na,Na,False,Na,False,False,False,False,False,False,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,False,2,False,True,True,Na,True,no,4mpSNvmyG89Uqy2ahP4JMQ,3.5
1925,Na,Na,none,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,True,False,False,False,Na,False,Na,Na,Na,Na,Na,True,Na,False,False,False,False,False,True,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,1,False,False,True,Na,Na,free,IkDhIjEIzE0a_eP4xWNiZw,2.5
1926,Na,Na,beer_and_wine,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,casual,True,Na,2,Na,Na,True,Na,Na,Na,-Seesl064xCp_FRlG35dbQ,4.0
1927,Na,Na,none,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,False,True,False,False,Na,True,Na,Na,Na,Na,Na,True,Na,False,False,False,False,False,True,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,quiet,Na,True,casual,True,False,2,False,False,True,Na,Na,no,Bl7P1_vtiTfq6fLsEX5Z5Q,4.0
1928,Na,Na,none,Na,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,True,False,False,False,Na,True,Na,Na,Na,Na,Na,True,Na,False,False,False,True,False,True,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,False,True,1,False,Na,True,Na,Na,free,bAWQmZgMggH4HTJnVcpLPw,3.0
1929,Na,Na,full_bar,Na,False,False,False,False,False,False,False,False,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,False,True,False,False,Na,False,Na,Na,Na,Na,Na,False,Na,False,False,False,True,False,False,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,False,True,3,True,True,False,Na,Na,free,Jl-NFBNJ0PeIAfO_bDLojQ,3.5
1930,Na,Na,none,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,False,False,True,False,False,Na,True,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,2,True,Na,True,Na,Na,no,laAnd3e8T_8WG-weL2zikA,4.5
1931,Na,Na,none,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,True,False,1,False,Na,True,Na,Na,no,XaeCGHZzsMwvFcHYq3q9sA,3.5
1932,Na,Na,none,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,False,False,True,False,False,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,casual,True,True,2,Na,Na,True,Na,Na,Na,ZWbJlxV7sdxBBgyw_-4vVg,5.0
1933,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,1,Na,Na,Na,Na,Na,free,4mb7Wj8RAzCx8CRf4V5jHA,4.5
1934,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,SJjSUTQGn9e0b-RMQfE_Gg,3.5
1935,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,Na,False,False,True,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,1,Na,Na,True,Na,Na,Na,zyRhwC9zs34LeYYfGc4gBA,4.5
1936,Na,Na,none,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,casual,True,False,1,False,Na,True,Na,Na,Na,hDi7cCBMKKIJq5gI9UvYTQ,2.5
