,business_id,stars,bad_num,good_num
862,mRZCTkOgDc28VWYMvo3nVQ,3.5,895,2007
863,PRsiM1hkoAIb-e7ov8SMkA,4.0,9,41
864,ndzT1maiVwpz-7VFFzAb5Q,4.5,536,1745
865,NF0ONd9LRcwZL-VWixRO5Q,4.5,6,39
866,4ggOHxvlxnF0a00hDDVbnQ,3.5,262,591
867,A-IqLvBfU5Gr_b9HVLETTw,3.0,288,573
868,cjKplU8iMakS8Q7ZorzYVA,3.5,38,119
869,IhgJLOO3NMU1pzH6cyFKDg,5.0,5,15
870,k4Vhhh4h4cNCQmnxWiy79Q,4.0,32,130
871,88Mq2edCXyXRtjmY_Vkarg,3.5,261,599
872,7Av7uSgowKNGQtnxWxcKxg,3.5,120,262
873,xK4K5OwcYU0UjrWwEVHRCw,4.5,25,150
874,D44jdlGFwQ11JPL6j_XfqQ,2.5,61,77
875,1yQvJ-By1zO7HzSYhSlz1w,4.5,21,68
876,icco2swWSWYyItdI_ktyvg,4.0,5,20
877,912l61txSxlAnzQLamabYg,3.5,18,48
878,O8mIioAmiOyk-DHQ-Buggw,2.5,176,237
879,ENEwLcytX9RcIPYgIXM-UA,5.0,4,25
880,N42CouuodYv-yGpmuUZyew,4.0,472,1460
881,u-A9gv_Q8CwLgjK8nxFxbA,3.5,170,335
882,2aWEAcLZyKJPvpGAOCnVaA,4.5,17,45
883,fUB_aqie86DKI2tTAkG72w,2.0,26,31
884,G6WGIx0y85tCI8wCxTFGXQ,3.0,116,238
885,rrysQBMgpCqhDZuM34vvwg,4.0,158,439
886,VgWvHMs5TJ2lr0ec2DaMtQ,4.5,555,1929
887,DFeEJf8h04q3KwRVWUsoMQ,2.5,955,1638
888,3jD75qcVu6U3ivJVEZQbwA,4.5,117,576
889,jALlIr27pjGBK75DHZHMKg,4.5,60,126
890,5eKk8dA1QtKaQr_5i_SCRw,3.5,976,2156
891,EJae96JkY9o1tp7aOHjzMQ,4.5,6,40
892,i_1ORltzRXvf9H2rvfS-Ag,4.5,137,553
893,Bj8SEo-9tkOjXIYSub3Wag,4.0,446,1332
894,ujOrkYCsy3scxDylKRZ_cw,2.0,16,31
895,Ky0X7OLqSeBpvNNf0NjVcg,3.5,154,340
896,i7CzT5ncBc7Pgt1R6quOqg,3.0,26,69
897,gkR_X3INE6Rr-TuM4ynhzQ,4.5,288,933
898,iJkKi-5NqRN1PhdI4KqjAQ,3.5,30,51
899,tv_p6iJGmaCmejW0L00JIw,3.0,7,14
900,id0K2DhGNocMRMoBcvCsyg,4.5,304,1378
901,p4t_COtriqckF35I52958g,4.5,9,21
902,4LLNNwkveVoH1m6z_9jLGQ,3.5,2087,3758
903,KpZVjFlpUFbacJHRTNS84Q,3.5,63,121
904,v3rXLmTCX6ZFR6kIYTY2fg,4.5,170,499
905,hMH0K8ASyvUcK1dhvIRC-A,4.5,16,148
906,Eg_M8eeu9SDEdbP7iUmVbQ,3.5,2633,6796
907,Hpb4Sayep_3Ccd-35ww1hw,3.0,113,223
908,2Vf1iEMIzHH5NPqOlrDkpw,2.5,225,359
909,YV2UPfovJZVKSEQjgTdbpA,4.0,133,538
910,ndGZnJL8rD3evQipYUJbgA,5.0,18,89
911,30uxz3C85N_QnpDoyz0ytw,4.0,130,349
912,F8ZdHw7rhyp3FRqQpqQNTg,4.0,71,215
913,Fbudk6ffw8DlLwKwunilZA,2.0,47,61
914,0dRqzEG9-2QNnvJtdpdDZw,2.5,183,340
915,qh1GCWP_2TKxevp3ZeMxag,3.5,106,275
916,uKesGTGs1o5KgazKq-0iMQ,4.0,328,890
917,JI4VK3T5mZx0TjJ4rZ1yug,5.0,4,10
918,NcCl0Awt7dF6PZmFHXWGNw,2.5,31,42
919,qnN6BumIj-OPU38Bg6wPOw,3.5,13,48
920,Qwo5XmriFv2KAcNUwxl6_A,3.0,12,30
921,nuMmehPFS5kI1_C9bBlK5A,4.0,170,578
922,4n0uqZPw2KxmWKC3GnIU2A,4.0,26,47
923,qNyp4GMPiRqbY3kbbPju8w,4.0,28,52
924,QNn3lvwCBwNcQFPbjAtgdQ,3.0,156,312
925,0MR1J0U8uOXtvZlHV-johQ,4.5,125,425
926,37PlKoT60Qfo_G8V2NRfCQ,4.5,42,161
927,v1G_bioP6POazUyQwHcz7Q,4.0,74,176
928,rBnpbR-cfCD9CKy_ahCmsg,4.0,1357,3954
929,fMdnlYyN5EMhafyE3dGTFQ,4.0,30,101
930,TeFUk5xN5UwZTCRet2zP3w,5.0,23,76
931,6hKY8sj-ikAQdzrkrBcvuQ,4.0,346,1024
932,GGKesha1RQd21HyzRhj2bA,3.0,21,36
933,LmYBebTFfft94uYljKptgA,3.0,57,110
934,VX4H76WbDbk3NbDivdTRIQ,5.0,10,77
935,br_d4kDitXax4QOb6IaXPw,3.5,9,36
936,uujdZGu2hjCMj8AmZb4QEw,3.5,6,26
937,2ktZ89dpmOAhBcECa6Ml2g,4.0,64,125
938,dLAxjXghBijV6krvKt1RHQ,4.5,84,344
939,faTB5Lg-blm8MG-y6KUOrg,4.5,210,619
940,Tr8TJnMoSgBvfZvmCx9-eQ,3.5,541,1154
941,GEpavUjzVf5ATsGYkPu0WA,3.5,138,415
942,8995N0iamENbaMr6lKcqUw,4.0,32,117
943,W7gGZgcgzv-LFvk-s5csXg,4.0,787,2118
944,xTnAUBV7cT8dVLaCk2E6Xw,3.0,23,70
945,3Cbl3_Lm1ahwxbBvq--rFg,3.0,4,30
946,gRTEQPvX3s1WzFhOPNbVeg,3.0,31,86
947,GlU3S2Dek9ITkpj9FZQ51g,3.5,23,51
948,b8WmIVLCvMYylVedI_nXjw,3.5,71,106
949,TpZO3sokGBg8mDYyTRiGiQ,3.5,3016,5339
950,HNbX93hyrua2p6LO4IwdHA,2.5,68,103
951,wDbHi9749cEhJTT2sttHBw,3.0,37,79
952,B7pcNWBNTXl4WZ22Y-2x6A,3.5,412,984
953,gTRTzLhbl2uDd_JvB4PsyQ,3.5,106,292
954,3JyqPFOCUHFczVSfiw518w,2.5,98,122
955,3Sm8GncbpIwnCE2M55TIbA,4.5,7,9
956,LH9YFarEKe_ByAl6xeeegQ,4.5,341,952
957,f6t5oSrQcQc0JRG_cUVFyQ,4.5,8,22
958,egxK8E9T6MWLxJyD_iCIVQ,3.0,127,317
959,kzCG-KC3YVrQs7l-0d0b1w,3.5,112,350
960,-ORqiS4L-8pq3dLsUazXTg,4.0,13,61
961,7E0tPi6orufb_bLKvlSnMw,5.0,0,22
962,tA94-mTcySKBBsaTm5yDKA,4.5,7,23
963,wuyJfCF5gWyz9yrFMaGczQ,3.5,234,574
964,0vAHRd4Xlsdx3fHV8JCRBQ,3.5,182,403
965,GN0LE1tKNoT0UeWrUU-cbA,3.0,43,69
966,ZP39Z9C9l47QaiiXlRSrNA,3.5,73,226
967,MnveklSsns2LyYj4Mrx84g,3.0,43,96
968,IWR_lD6FZSlSlc_agLSwQg,3.5,55,80
969,80zlpfsStM8emhxzHi2kXA,2.5,32,68
970,_T2Aa3Vf5t68PqqxvzoX0Q,3.5,219,479
971,mQ_aMzTnkHSpbgdnOryeDA,3.5,59,99
972,bzy0JfNunYNyH8CYDUFpOA,3.5,101,207
973,Z1ZVUWKxPd1r2sZ_XBa5eQ,4.0,6,29
974,dfVmClBit5Hd7u9_lFY1Lg,3.0,99,181
975,EOo2My0Wt-h942RbNRzEFQ,3.5,36,77
976,G32N8Tr2LyvHl4FnUTt5pg,4.0,394,1303
977,bF1BnDBMLDeoJw7ani315A,2.0,29,35
978,mt9mrG8wALTzD3YYGim3mQ,3.0,982,2337
979,y_Oig8XBVyyOJ-r_m95ABg,2.5,17,23
980,pTNatiVBoVnx2w2kwaD66g,3.0,86,149
981,y4CE_4CHTWZ6oe3JCH-AoQ,2.0,96,126
982,FRLsAoFLBd7qH4N5YAoh5w,4.0,31,93
983,bJGtHxejEJboO2o_DtaPEQ,2.5,77,139
984,nlwEqj2BwPATfrX_4kkd3g,3.5,25,44
985,3ed7T7HvUJUnPf6jDmys9A,4.5,38,234
986,GV5jI4xbBLNiqujLIFrcuw,4.0,37,144
987,Gh752sLvWvzl_n-CHWYwyA,4.0,38,148
988,6sqfAMlX68kusvE_FsIr-w,3.5,107,286
989,4_43zqNDdn7icwxlgHgL8g,3.5,52,154
990,5q_zOkd2X8lU775IoUnxBQ,4.0,105,340
991,JS8zqTShTYXHvpsWYTaQ6A,4.0,530,1365
992,2v3uI97JPebCDaTNy8jdwg,4.0,46,165
993,IgGRqEUqSdpq8l73a8dgSw,3.0,51,101
994,DB1fdI2UGujYViApLsFLBg,3.5,46,111
995,CZ8LgVpvieYAYXhUUZ-iHA,2.5,98,151
996,XmYHiNs11r7943qzJTMr-g,3.0,14,37
997,gURBE4EKkytlOMuIqJHG8Q,4.0,12,24
998,MkoiuqUFOnX8riewi6d2sQ,4.5,16,47
999,h1fOnj8ofEmKM7U9JdCcGw,3.0,427,1029
1000,veU3mhOn8kF87VfE_JvKlg,3.5,23,71
1001,lUOyWmt9vJjHvpD-ORRewA,4.0,79,197
1002,6hLFmFmDKO39b9qsyeVx-A,3.0,39,62
1003,6yYLF5uu2mBs6xFEWOJO6w,5.0,13,41
1004,jTlcLfsSDGnHcbjL1aD9Zw,3.5,194,414
1005,ynxsvakvMGCVLzzUvsSXmg,4.0,6,36
1006,lKom12WnYEjH5FFemK3M1Q,3.5,6250,9356
1007,FzvN6d00RNmLSJy2UMKuvA,3.0,20,38
1008,JkWRqZ2gSYDdt8Dw1E8oyA,5.0,17,94
1009,iNQQ0DkYQdRm0AtCwvoQxA,5.0,8,91
1010,AyH8VVj9CvGRCoCVsk-N5g,3.5,135,314
1011,M-4dNFcnRJ0_hI357OLGhg,4.5,7,34
1012,soPUpwqle3vkM1gl8Fel6w,4.0,26,80
1013,BV9R4SI7Ng2JV4nQk0WMwg,3.5,33,82
1014,HDMoo6OIY4qIIKWfvbYK_A,2.5,89,133
1015,yS_ae8BGPrcf2bFVG_hGZw,2.5,61,94
1016,J1vEp4AZTPZvdxG9A-u1_w,5.0,25,41
1017,GhjrBbRIET1SNF9YQ5nBaw,4.0,19,57
1018,ZXqiETQpe--0ufUW9B1xCA,3.0,27,59
1019,eGP2zwh3SdoSDRicMqTsig,4.5,53,98
1020,9Yo5Fl8wstZlxBnD0G-uHg,3.0,13,44
1021,66Y5ExfpgdEFIDqXSQeyiQ,3.5,405,806
1022,UyEJouFTFxcmYaHouhSGFA,2.5,26,27
1023,Wi6HWa3YE4afCNvI3qRWbQ,4.5,4,26
1024,Pz_qQdmstSxmyFw1r0enDw,3.0,60,68
1025,UWi2CNiSSHrgsKfiI6qQDw,4.5,7,44
1026,W2cxJaoiztWg--sxvjWnKg,4.5,1,19
1027,FiP7mCGs-qelOSmapmbt1A,4.0,224,573
1028,xceHqMqOh-DLhsFXRzDbDA,3.5,17,27
1029,hXJOnDvOvtBjB5WQ6fuzmQ,4.0,17,59
1030,d0ekT3vqs5MbAJdjJWpGSA,3.0,20,19
1031,6tdkFaMnTfDCiPG97qKVHA,4.5,144,474
1032,i4CF-bIEfNeYoQ87klS78Q,4.0,90,310
1033,Q8b36PEPL61nxeQDcLBV7g,4.0,101,284
1034,t4qEsqfsL26p6s2Q42OydA,4.0,29,64
1035,mseBBgYcqyv6T1sfrXI-XQ,4.5,91,298
1036,74wRr6PP6lbaL1YzUcYGAA,3.5,172,393
1037,gXzQb8auHnhNxJ9EF2F-tA,2.0,95,167
1038,E9Gnux898nomZK0fYErQVw,4.5,23,149
1039,xONNOYgT5BBJj_EVJBMghQ,4.5,32,166
1040,WtO8eoYmrc2_8kuXanug2Q,3.0,341,717
1041,VN-U7_jmLOcc5QINTlK5zA,4.5,15,41
1042,xI7GN5nujGjlYF9lAMtC1A,2.0,666,843
1043,75azemjvdMXjzzWp-fZDTA,3.0,75,157
1044,TTnUoYDCQoTfldLs3AuTDg,3.0,54,141
1045,sC2R8zbTG7UpFN6EyStUWg,2.0,6,5
1046,AtMx_q5Uok82I5HtQNDd0Q,3.0,24,56
1047,aKMpYHAW_949EKIa8Xu6nw,3.5,36,107
1048,ijRCz1YX5Ws2UW_2G0Bz7w,3.0,116,185
1049,qQvHYQ1uocuEnFcUdhxV_g,4.5,906,2218
1050,afXMX5llxcMFzbaPaBBm6A,3.5,59,140
1051,TwZL8gjnAJ3DXXnyu-McHw,3.5,16,67
1052,ZwuHsufvw1x5rd2c-qyw2w,4.0,967,2669
1053,qCq3JGKYMFq4dqFjtuF7DQ,3.0,29,28
1054,lvwVpyVAXrAbnEvfLf768g,4.0,35,97
1055,cNz2tTTAPmdeAq6HnGeo8w,3.0,1663,2728
1056,t3uYS5ClpvjS-7ItPEflUQ,4.5,9,16
1057,URmpCBod57A07npzwCp4bA,3.0,2,15
1058,cGtl3aOeXXSZ4xhWiDlV4A,3.5,459,1067
1059,slMjKmGTnufGx6ZWR6Mg3A,4.5,348,1243
1060,qbIiJ7JU1AH3RYMm0Okmkw,2.0,23,26
1061,I9Rw9CSZPNKvIYG0gOHOjw,3.5,843,1692
1062,mGbcBNERCYYCqOsr_RPb8g,3.0,53,93
1063,o5Q2GhnTYWLXpmf71bGx3A,5.0,8,33
1064,i1t1vBPEWkjPVEW9OoDH2A,1.5,54,58
1065,eROPfqFhqHh2wDvz-5O9QQ,4.0,53,152
1066,QQMHSov0KBlBSfb7PXOcXg,3.5,123,265
1067,UkylJaNbvMENvL61dgwdLg,3.0,205,426
1068,MV4MCTQ4EbhoZ-JseM1x-Q,3.5,14,58
1069,aVtsHIXy-Q-Swf3LtYGNXQ,4.5,84,411
1070,tE4H7SuEBCdF8O-BMAAB6g,2.5,47,117
1071,dtwgOhP498xDsXv2vmdo7g,3.5,43,93
1072,DIdvV0HZUMZWiYg4OXyGJg,4.5,307,1051
1073,in39cUCMBRjpwxw7qNSOfg,4.5,81,360
1074,vxFrGfeQCtc5AzPKkMHHgA,4.0,147,446
1075,Z6_gRH_m8FQlKgsNkZKmTg,3.5,436,1014
1076,Srl3TFbOAfa-9_1m_wK6xQ,4.0,58,186
1077,QofXroW2R5FzOzY4TdLTGQ,4.5,7,26
1078,Oo3X0pVhRe93-eky6MvM4w,3.5,15,32
1079,Nu8xtxng4PKFQV1CBLeHgA,5.0,21,112
1080,TKDL0wiztnEr_rMkX8ZomQ,3.5,777,1209
1081,akM4t6P-ssqsRevleyY_Fw,5.0,7,28
1082,9x1bWbbSgFCMLJlJR8mezQ,4.0,182,467
1083,VXKIx4WUGw3jNad0BOcFYQ,4.0,108,274
1084,qnBl58t8ISzjztfASiNf3A,3.5,8,32
1085,YVYHX7RCPjCBqEth2CS91Q,2.5,572,1098
1086,OjXXfBcsaGMcXJ5In6pJcQ,4.5,436,1520
1087,3_tWe-D5if9y8RrmMrN7AQ,4.0,449,1152
1088,CbyXUOpH2TgFox46Be2LVQ,5.0,73,356
1089,Oy9xDxD-JtUzSurhOhboLg,4.5,170,533
1090,EaZE6xu4p9brn8gbcRrZ1Q,4.5,3,20
1091,0Z-IUyIOGb1lil5YRk7GAg,3.5,38,75
1092,QbuWKli8fme4O84t99UfSg,3.5,482,952
1093,3xqwfJoPtvk7zioX82L5iA,3.5,20,50
1094,JIsmQruOdOi3PuGTaHUqKg,4.5,18,65
1095,Y_SKyssv8ClQ_p25lCsbAQ,4.0,107,311
1096,d8EV5R3pO3Dk5mJ5Rni8UA,3.5,42,90
1097,orR36ClncK344iL2vcSqCA,3.5,8,47
1098,jlyuxZtZ5M6TlAlR0_c7kw,3.0,81,170
1099,KW9xNNu14RcskVcnhZ-vVg,3.5,71,190
1100,Yvvy5hfW9xRRruF0hvkNkw,4.5,4,15
1101,j86uUIR-sDU7KfXDZeUDzQ,3.5,55,177
1102,77_jHUmzEkM9nR4H00Sl-g,5.0,17,60
1103,Rdj85mwep92VrZioUqiFlw,5.0,26,132
1104,dRJgJylofavL0i3xq1wEbw,2.5,123,147
1105,9-lFwrePtcGd6tnRSPI9bA,4.0,150,298
1106,-CfqFIH6rxUxJL9gR-k_XA,2.5,108,209
1107,cNCXUYQd3kFR_AyfjTejQQ,4.0,454,1275
1108,vA2aKRFspZWyxSlk0jNgbA,4.0,30,83
1109,Co67pxBtjvUlsWfgo9gYrA,3.5,18,41
1110,jpn329BeGpfAa9n1uPYOrA,4.5,189,800
1111,55LdBLn7CXbWwhD06Zn_0Q,2.5,59,56
1112,mJAqx7wK33gFt4MjN_1aDg,4.5,165,456
1113,Jl9w5WVI9qdDtKIwZnHKGw,3.0,33,72
1114,xeCqEmjQi0M0dlf4DXcugA,3.0,82,184
1115,q2y2K9RwT954oQGgeNAu1w,3.5,63,145
1116,yt0IPg-CURvYFRcmXU1V3g,5.0,16,58
1117,Tp2jd64iH0v-vjEu2OWjyw,3.0,219,403
1118,o5EYswyzjGLLVLkMzpHv5Q,4.5,20,77
1119,nqcpabHusqPmCoel5U6SPg,4.5,63,141
1120,3kPqtmL3EdfhCwxfIHT_iQ,3.0,177,282
1121,lFSF5XRwn-ibJLj5efDIjg,5.0,6,45
1122,ryy9UyS6tV9qp1l6Zw3kaw,3.5,11,19
1123,A4F6iwYVuyKbvlroDEA47A,3.5,276,682
1124,3yOAOV1ZlrhSWgANFWDWDA,2.0,63,65
1125,Idow0ymZ7ptpoeVPwzqOPQ,3.0,119,250
1126,HThLR9ln5hLPL24-7TyWtA,5.0,120,383
1127,z7ns1g4S82kaBdIAC_RMRw,3.0,11,26
1128,1fMXFNFwZEtTy9p8sEmiNw,2.0,58,83
1129,PZSanYyimb22M0D3UU3u-Q,4.0,7,30
1130,beb_QLcQySKwYFPyVu6eJw,3.0,40,118
1131,mmPzI2wqydgfh7_hjORBMQ,3.0,41,83
1132,pYeQ80rPttM6KzMQ3MXE8g,3.5,191,386
1133,tXZxc-3HcXvj1Z-Tzs4Mkw,3.0,187,397
1134,WKlMFUCGI7dCysGkFLWvaQ,4.0,569,1777
1135,F8p7jBnOJIcclFL8AEVt0g,3.5,29,58
1136,UslSiDSUTCaq62FMpWK6Lw,2.5,51,59
1137,dmXqQTEQ9P6muWLRvO3o5w,2.0,42,49
1138,x9DcUQTyx_yjJYLkHLcyBw,2.5,6,6
1139,jkJuwGa227qpQjT34TrECQ,3.5,24,37
1140,1Vbt1GsmtQm2dkC4A2L_-g,4.0,545,1458
1141,OZdyrjtRDat_RL3n5ku3pQ,4.0,23,76
1142,9tK5ibv58TxxpndehLXjDg,3.0,96,176
1143,jBhRphJtQahNTWwFt7wlrQ,3.5,74,188
1144,ynKAUSYi3c8M-rkVJI1PcQ,3.5,152,491
1145,gae9LAyt7Qvf_OgAkWASxA,2.5,802,1307
1146,_89bhQB_KjkJxTBn1A6iPA,3.5,43,147
1147,74gDxr6rs_8tUTcS1vkr0Q,3.5,1155,2753
1148,KE7Uq1iXOQVhsPIzE800Aw,4.5,24,152
1149,pO-mDwu-vkU79Mp-DmI0Tw,3.0,15,72
1150,VI_8Wsx9ox4KeIrERgQyrA,4.5,7,21
1151,PIfqmSxZyjr9AGMuAbNBbw,4.0,128,361
1152,XMNdO9lFw3lSPO4gCH_qvQ,3.5,1234,2929
1153,5VCc2OFaSiogGBfEn35GGg,4.0,27,92
1154,tdFv4HMVEuqebqjHtkZVdw,3.5,106,232
1155,YWLkcMOx6YmCxDlLjBG8eA,4.0,80,267
1156,gsgiyjbBs6hWfxQ4rFeEYA,3.5,96,290
1157,1tTC8S4d1gbs9HLGbSmDww,3.5,4,25
1158,e-tVn_DJs_t8ZIeM0Sq36w,4.0,14,26
1159,D_O7ebohrbgwRmATmVwN8Q,5.0,43,147
1160,2UCXCbv7qaO3d8FfQd4Ing,3.0,310,630
1161,5wRDJAcxPkSR2dgJkxtEUQ,3.5,9,29
1162,_P_Hznxd1vF-agFXTS8KGw,4.0,86,193
1163,WguIXq0dl03dUOaAkwEewQ,3.5,11,16
1164,SK3Med3bCnzwN3xm8vQo9w,3.5,52,108
1165,A96UMn--KouLcMO6DUi8Ng,5.0,98,434
1166,HyvavSam_sME5Q3O3aR2Bg,4.0,27,71
1167,myJKusJSWeNT6XGm9nBO8A,3.0,33,55
1168,KQn6QpYML27vEjwqqB2Z9w,4.0,6,34
1169,dBtoic8Pr2isipH0O4Nx1w,4.0,12,23
1170,8ptBNZne8pV6X01pQBnpkQ,4.5,24,77
1171,2YOVVgyI_Ysnjuzo6gOXBw,3.0,12,31
1172,DCnU_ehDedwPMJLKlOECuw,2.0,32,71
1173,1R0SfOQnSknw4wzrZGaFVw,4.5,17,62
1174,GNa1y5-b7u_5ary42o8-LQ,4.5,51,190
1175,DOnn1M-8V1_iegwmzQoflQ,3.0,16,25
1176,NL8BwmaeyYD0ZTR8D7Z7Pw,4.0,31,60
1177,ug3wKvNB2gRjzYGXD2whVQ,2.5,14,47
1178,QbMO_EunVMok_X01SkuJcw,4.5,62,132
1179,EvIjBWlnswf-7zBXJHB9kw,2.5,9,11
1180,2VnPnlU4pH-3TyFf436Wzg,3.5,7,19
1181,aZdHskuurZJXQ6C7oiqP_g,4.0,64,190
1182,Msq2CBPFaY7Fe7h7R20fOA,4.0,45,150
1183,IfHkboQZGPZkKpqHZCW4ag,4.0,92,214
1184,O2OYKd7YYq9tPHDzKpI4SA,4.0,34,45
1185,ZKOfflWm-dNwuFUuFNOUnw,4.0,174,248
1186,QrbS4LF0Iu5vApGAJLNzCA,3.5,261,735
1187,NGLm1rYYnq88wt2UMd9v9Q,3.0,78,154
1188,IQFA3bvUnC-uEWHJFaxFHA,4.5,10,27
1189,tIjoGxi2r6QvREucvQwZpA,4.5,103,256
1190,qTwlLOpdGo9pQBbPJY2iRw,3.5,36,107
1191,G4JLnk8TkeAhZ71V4Pof8A,3.5,79,189
1192,dDLRhywKVjnSIFe4H5tu_w,3.5,64,138
1193,nxAo0oDgsNlduzUuuUL4Fg,2.0,588,672
1194,JIWf7VRyXGq0Xm2X5eEj9Q,4.5,24,133
1195,5p38fkiNeNeCmunt6HlX-A,2.5,43,105
1196,gfIVwp0RkM5yMa1u3mbB4Q,4.5,190,648
1197,hT4S-jtRapUap_kzygb_Hw,4.0,27,92
1198,5U6eSspKyHyaT7jAYpgWTw,3.0,42,95
1199,BCo64KS3O_gDXBEWohpI-A,3.5,29,96
1200,vs5tgU7fn7V87awWwXQwhg,4.0,26,90
1201,_Tn9xzE06-7kDH2CzRg9YA,1.5,32,23
1202,rEM_hLSzT6Q_xnJ0yRoxag,4.0,53,163
1203,21HC9HeDaWy3vBHb9AaGGA,4.5,59,246
1204,LGlgphMiiSDNlwJAyl1QCw,3.0,23,50
1205,ZMH9VRSRdGsECRjxFYpLqA,3.0,135,210
1206,V0bvQOJKi9FfK-SkWJoNWw,3.0,93,182
1207,keOzwoc28Iac5mA8FD93uA,4.5,106,270
1208,pWOWUtLkKeQpScHnhWwfcw,4.0,83,212
1209,IYreMhkT6e02tsbw-Dex5Q,3.5,189,467
1210,GmvfPkjxhonLSaPgfNGhPw,4.0,49,188
1211,mJ24zWo_FdE3_9v24sqFiw,3.5,72,131
1212,bITJXsOT4hCqahJc1dHMDQ,3.0,103,169
1213,v3BLVPLRo2Egeak29B9lug,3.0,679,1412
1214,VcDKdOCeqAQNBONbl93sHg,2.5,45,108
1215,jsn6GnjXtAhu9rrbf1MkLg,3.5,11,21
1216,rzByiKaj-bLeLz-zKNBQdg,2.5,100,140
1217,Z9FR2A7RzBf1nxwRdlccJQ,3.0,293,571
1218,JacuuWTDI4EU5-t7G6OIFw,3.0,113,272
1219,7u-REDjaWjXwav1wtJwU7w,4.0,67,157
1220,gypeQSuD8-09CtzkZSWfxw,4.5,16,52
1221,LWaNpHYagTPy1rs2GBN7ew,5.0,0,18
1222,7hlICFMky5fPFxeYRgg__w,4.5,150,582
1223,Iam7tYWhssw_rscSBkeRIQ,4.5,817,2234
1224,eFos_qY9NM_zRdtKmN8fKA,3.0,93,213
1225,Zt2cMfrgRaSbYdC0OSh4jA,3.0,62,125
1226,oeW0vIYd3rUnAPgmD4fEFg,4.0,2040,4515
1227,7U73RqIg6JA0WThxWUV3uA,4.0,533,1616
1228,65Kwl6HU8cWhH04MxRaIww,4.0,76,243
1229,M6MiFQqy9f2a1EI3x05pmg,4.0,70,183
1230,4hJHSMKyKJRl50k9EM6jkA,3.0,129,210
1231,EQ-i1cvkycAQqAsMoQXduw,2.5,10,17
1232,s8T0bveR5719u33z1XTvSw,4.5,31,70
1233,VhEWjWUrcHFFNAyZN-TzyQ,4.0,331,914
1234,F1vdFYr7P4Xb3uAQ2AYgzQ,3.5,175,406
1235,kKFUNcLklJ54zZNUk-7yjQ,3.0,323,628
1236,8B1Hi9253IICz8-5Aw5qrw,4.0,577,1545
1237,vx5CbYuuIq_CHxjov5kj1w,4.5,457,1037
1238,Nx5RAT-7gDz2C5Kh2WwJPQ,3.5,126,299
1239,bhVReN50h-lLfgIWA5Ovgg,3.5,155,287
1240,S_VoH2qPxjm5l3MeuCgunw,2.0,62,77
1241,QaFhHwtJf64AZIzqAujFxw,3.5,33,105
1242,ZpymIplQK7xrgb9VTa6O2w,3.5,47,147
1243,7waMQSqPcbSSAInazaQPxg,5.0,27,91
1244,GmP1Awd39Egiq_Op1TyKLw,3.5,40,107
1245,oBABBuVRfIump4jHKlJmHg,3.5,766,1408
1246,4mYS-4UOjTKgsf0tX1_IkQ,4.5,547,2133
1247,30ibZa6RLsrdhmCUeoS7tQ,3.5,243,506
1248,dDW4Ou_cT1aBMA5JcRuCSQ,4.0,13,67
1249,lnd23oqCb7v8lt9zd4K8sg,4.5,120,471
1250,mchIGapc-1lRQKcsZhD93A,4.0,17,42
1251,7y2cywuUnroLBFep2wINeQ,3.5,17,25
1252,0fkjHTNaMCT4FjZqaa4euA,3.0,91,183
1253,8MSzI-4KJHpGBLiILkrtVg,3.5,321,786
1254,jW4-bGuymLGlB9OBsTq3TA,3.5,223,634
1255,QiZCMGZEwVtg1ybOKybLhQ,2.0,31,52
1256,AUmfp8JRMubNrPqSGY1bgQ,4.0,403,912
1257,7odNqxZDSR6ZVgxjp2r39A,3.5,290,833
1258,GE4ayzlAHlTJEYnRAojZyA,4.0,38,123
1259,3pKqw4kUH6xleWhVqCO4gA,5.0,15,75
1260,4DQ4lTgPz1oaaPLxRtkFQQ,4.0,18,55
1261,85iB_0J9lCRI7jRtmsAlQA,3.0,25,43
1262,qLy2F9EzCsFYIKd40OJvZA,3.0,337,679
1263,pmePpiiObQzWZfgWV2POoQ,3.0,144,220
1264,Dv9L_oRQGqymkViBwnlc2Q,2.0,17,11
1265,4QC-P82ydY2x2HlXzVVJ0g,2.0,19,36
1266,DQmEQkOhR4AwifvRPKqz_g,4.5,101,351
1267,jDZJsIyc3jXjcTtJk_p8ZA,3.0,325,676
1268,iTNsT5xYHhQWTYDTROZCRw,3.0,114,272
1269,ZNdV9ytExuxPTXSN8i2xhw,4.0,410,1375
1270,N7Gg7XElIaB45CJbkhDuDA,3.5,24,70
1271,TOx5fU8QDEOVx5HpMjwpcw,3.5,83,172
1272,v_gCDktW0mMf7pf-jktKzw,3.0,161,284
1273,JzITUte597nI4RXQK9nERQ,3.0,758,1369
1274,Sh7ok5ymVZhFZ7GJXb6Ybg,4.0,17,53
1275,dOLmP6JyOQH8H4cTKwZ9Tg,4.0,36,84
1276,x_AmiOc8DPAyHe5VeoDYEw,2.5,121,253
1277,a6iD1btU3fo6P6UV-YFLsw,3.5,139,427
1278,9cQ5nhSJJJ9tWDn119QAEA,4.5,4,41
1279,KBBXaD0FXDTpFuTuSJ6yHA,2.5,133,208
1280,z4EIzLJlGd7gyje1Q_hKtw,4.0,570,1703
1281,2anxB5OiLo_-eFh_o2j-rw,2.5,161,259
1282,2YA_V5NMOQ3vBwyMKtQ95Q,3.5,47,97
