,Unnamed: 0,AcceptsInsurance,AgesAllowed,Alcohol,Ambience_casual,Ambience_classy,Ambience_divey,Ambience_hipster,Ambience_intimate,Ambience_romantic,Ambience_touristy,Ambience_trendy,Ambience_upscale,BYOB,BYOBCorkage,BestNights_friday,BestNights_monday,BestNights_saturday,BestNights_sunday,BestNights_thursday,BestNights_tuesday,BestNights_wednesday,BikeParking,BusinessAcceptsBitcoin,BusinessAcceptsCreditCards,BusinessParking_garage,BusinessParking_lot,BusinessParking_street,BusinessParking_valet,BusinessParking_validated,ByAppointmentOnly,Caters,CoatCheck,Corkage,DogsAllowed,DriveThru,GoodForDancing,GoodForKids,GoodForMeal_breakfast,GoodForMeal_brunch,GoodForMeal_dessert,GoodForMeal_dinner,GoodForMeal_latenight,GoodForMeal_lunch,HappyHour,HasTV,Music_background_music,Music_dj,Music_jukebox,Music_karaoke,Music_live,Music_no_music,Music_video,NoiseLevel,Open24Hours,OutdoorSeating,RestaurantsAttire,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsPriceRange2,RestaurantsReservations,RestaurantsTableService,RestaurantsTakeOut,Smoking,WheelchairAccessible,WiFi,business_id,stars
1963,1963,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,True,False,True,False,False,False,Na,False,Na,Na,Na,Na,Na,False,False,False,False,False,False,False,Na,True,Na,Na,Na,Na,Na,Na,Na,loud,Na,True,casual,False,True,1,False,Na,True,Na,Na,free,QqpzPFFHeHqyWSPZI-DkvQ,3.5
1964,1964,Na,Na,full_bar,False,False,False,True,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,True,False,True,True,False,False,Na,False,Na,Na,True,Na,Na,True,False,True,False,False,False,False,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,False,True,2,True,True,True,Na,True,free,QrbS4LF0Iu5vApGAJLNzCA,3.5
1971,1971,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,True,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,2,Na,Na,True,Na,Na,Na,QvlJ8s-ps-cIrKRc5efrIw,3.0
1972,1972,Na,Na,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,Na,casual,False,False,2,False,Na,True,Na,Na,free,QweyhrhpOkvsEsuMRk9JtA,2.5
1974,1974,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,True,False,True,False,True,False,False,True,Na,True,False,True,False,False,False,Na,True,Na,Na,Na,Na,Na,True,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,average,Na,True,casual,False,True,2,True,Na,True,Na,Na,free,QxRKQ_Lzu4lMOejwVgcdAg,3.5
1978,1978,Na,Na,full_bar,True,False,False,False,False,False,False,True,False,Na,Na,True,False,True,True,False,False,False,False,Na,True,False,False,False,True,False,Na,False,False,Na,Na,Na,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,loud,Na,True,casual,False,True,2,False,True,False,no,Na,free,R-GbmmHHfAyPo1qs4jo0TA,3.0
1979,1979,Na,Na,full_bar,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,True,False,False,False,False,Na,False,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,1,False,Na,False,Na,Na,no,R06MTQpLNdsnr5wrCkMXfQ,3.5
1980,1980,Na,Na,full_bar,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,True,False,True,False,False,Na,True,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,loud,Na,False,casual,False,True,2,False,Na,True,Na,Na,no,R0DxkEWJfJYBxkeEds9v6w,3.5
1981,1981,Na,Na,full_bar,False,False,False,False,False,False,False,False,False,Na,Na,True,True,True,False,False,False,False,True,Na,True,False,True,False,False,False,Na,False,False,Na,Na,Na,Na,True,False,False,False,True,False,True,Na,True,True,False,False,False,False,False,False,quiet,Na,True,casual,False,True,2,True,Na,True,Na,Na,no,R0X7ohGqCtU1TTDK6bERjA,4.5
1988,1988,Na,Na,full_bar,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,False,True,False,False,Na,True,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,False,False,3,True,Na,True,Na,Na,Na,R5SvHm0lJf3hlI9R-TTyAQ,3.5
1990,1990,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,True,True,True,False,False,Na,True,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,2,True,Na,True,Na,Na,free,RA_Q__KAdk9rJqtAByUFjA,3.5
1991,1991,Na,Na,full_bar,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,True,False,False,False,False,False,True,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,Na,True,1,True,True,True,Na,Na,free,RBDZJkVqB1PrdlyTzfhyqQ,4.5
1993,1993,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,casual,False,Na,Na,False,Na,True,Na,Na,Na,RBiTzpD2em9zKwKTMNFoZQ,1.0
1997,1997,Na,Na,full_bar,True,True,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,True,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,True,False,False,False,True,False,True,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,dressy,False,True,3,True,True,True,Na,Na,free,REfM-TpPnDSpgAMB_puQbw,3.5
1999,1999,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,False,True,False,False,False,False,False,True,Na,True,False,False,True,False,False,Na,True,False,Na,Na,Na,False,True,False,False,False,True,False,True,True,True,Na,Na,Na,Na,Na,Na,Na,loud,Na,True,casual,False,True,2,True,True,True,outdoor,Na,free,RHxhM0GLk2iTUsOINNzkqg,2.5
2001,2001,Na,Na,full_bar,True,False,False,True,False,False,False,False,False,Na,Na,True,False,True,True,False,False,False,True,Na,True,False,False,True,False,False,Na,True,False,Na,Na,Na,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,Na,False,average,Na,True,casual,False,True,2,True,True,True,no,False,no,RKVYQ00LvK0_FO6Ll7lvOg,4.5
2002,2002,Na,Na,full_bar,False,False,False,False,False,False,False,True,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,False,True,False,False,Na,Na,Na,Na,Na,Na,Na,False,False,False,False,False,False,False,True,False,Na,Na,Na,Na,Na,Na,Na,very_loud,Na,False,dressy,False,True,2,False,Na,False,Na,Na,Na,RMekqD2-hGWHCjXYvp7CSg,3.5
2009,2009,Na,Na,full_bar,False,True,False,False,False,False,False,False,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,False,False,True,False,Na,False,Na,Na,Na,Na,Na,False,False,False,False,True,False,False,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,dressy,False,True,3,True,Na,False,Na,Na,no,RPe_cSOxq_qkG-LbxBlOyw,4.0
2014,2014,Na,Na,full_bar,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,False,True,False,False,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,False,False,False,False,False,True,False,False,loud,Na,False,Na,Na,True,2,False,Na,Na,Na,Na,Na,RUnq8jOzySCpRa5X64FgJQ,4.0
2023,2023,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Rdj85mwep92VrZioUqiFlw,5.0
2036,2036,Na,Na,full_bar,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,loud,Na,True,casual,True,True,2,False,Na,True,Na,Na,Na,RwVfX993kWTTZ3XPC9Fi2g,3.5
2037,2037,Na,Na,none,False,False,False,False,False,False,False,False,False,Na,yes_corkage,Na,Na,Na,Na,Na,Na,Na,True,False,True,False,False,True,False,False,Na,True,Na,Na,Na,Na,Na,False,False,False,False,True,False,False,Na,False,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,False,True,2,True,Na,False,Na,Na,no,Rwahe1zbFpw6VIjb5ngZeg,4.0
2038,2038,Na,Na,beer_and_wine,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,False,False,True,False,False,False,False,Na,True,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,1,True,Na,True,Na,Na,no,Rwg1NJ5r2bywahYq44bB9A,4.5
2040,2040,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,3,Na,Na,True,Na,Na,Na,RzKRQKJKn7tyqJNALIgFFw,2.5
2048,2048,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,True,False,False,False,Na,True,Na,Na,Na,Na,Na,True,False,False,False,True,False,True,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,True,True,2,True,Na,True,Na,Na,free,S7ECG2HNltSWFo1FcFTwFQ,3.0
2052,2052,Na,Na,full_bar,False,True,False,False,False,True,False,False,True,Na,Na,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,Na,False,True,Na,False,Na,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,average,Na,False,dressy,False,True,3,True,True,False,no,True,no,S8urdN6ACnRQUm-7o9An8w,4.5
2056,2056,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,True,False,True,False,False,Na,False,False,Na,Na,Na,Na,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,average,Na,True,casual,False,True,2,True,Na,True,Na,True,free,SHiJlYdxQmJur3i-gLf9MQ,3.0
2061,2061,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,True,False,False,False,Na,False,Na,Na,Na,Na,Na,True,False,False,True,True,False,True,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,2,False,Na,True,Na,Na,no,SLjVCw1XCU9mLgD7yNeHqA,3.0
2064,2064,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,True,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,SRYLyzY_Eb0dXqh8rpBUIg,3.0
2072,2072,Na,Na,full_bar,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,casual,False,False,2,False,Na,False,Na,Na,Na,SYRHkzfM3E2Pa9fq3T0WTQ,2.5
2086,2086,Na,Na,full_bar,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,True,False,False,False,False,False,False,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,1,Na,True,True,Na,Na,Na,SgsC2QjARdDAtt3gUzFBBw,2.5
2088,2088,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,False,True,False,True,False,False,False,Na,False,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,2,Na,Na,False,Na,False,Na,SlXPlhPcmptknTcGg2dTGA,5.0
2089,2089,Na,Na,full_bar,False,False,False,False,False,False,False,True,False,Na,Na,True,False,True,False,True,False,False,True,Na,True,False,False,True,False,False,Na,False,True,Na,Na,Na,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,loud,Na,False,casual,False,True,3,True,Na,True,Na,Na,free,SmkYLXEYhzwUZdS6TAevHg,4.5
2091,2091,Na,Na,full_bar,False,False,True,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,True,True,False,False,Na,True,Na,Na,Na,Na,Na,False,False,False,False,True,True,True,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,2,False,Na,True,Na,Na,free,SpDSWxO4rLUCRAa3K6wC1Q,4.0
2094,2094,Na,Na,full_bar,False,False,False,False,True,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,True,False,False,True,False,False,Na,True,Na,Na,False,Na,Na,False,False,False,False,True,False,False,Na,False,Na,Na,Na,Na,Na,Na,Na,quiet,Na,False,casual,True,True,2,True,True,True,Na,True,free,SqoscicPMzL5mJC5JNaD0w,3.0
2101,2101,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,False,True,False,False,False,Na,True,False,Na,Na,Na,False,True,False,False,False,True,False,True,True,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,2,True,True,True,Na,True,free,SuMi4hxed5qk-M8IklFg8Q,3.0
2102,2102,Na,Na,full_bar,False,True,False,False,False,True,False,False,True,Na,yes_free,Na,Na,Na,Na,Na,Na,Na,False,Na,True,False,False,False,True,False,Na,False,Na,False,Na,Na,False,False,False,False,False,True,False,False,True,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,dressy,False,True,3,True,Na,True,Na,Na,free,SvCjBtbN1cKElDKPTw9dOA,4.0
2107,2107,Na,Na,full_bar,False,False,False,False,False,False,False,False,False,Na,Na,False,False,False,False,False,False,False,True,Na,True,False,False,False,False,False,Na,False,False,Na,Na,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,very_loud,Na,False,casual,False,True,2,False,True,True,Na,Na,free,Szl3MsKnwryJGYuPRPMaIg,2.0
2109,2109,Na,Na,full_bar,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,True,False,False,False,Na,False,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,1,False,Na,True,Na,Na,free,T-OuUSSzWgrMCv9TUX3epg,3.0
2110,2110,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,False,False,False,True,False,False,Na,False,Na,Na,Na,Na,False,False,False,False,False,True,False,True,True,True,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,False,True,1,False,True,True,Na,False,free,T0dN9-NfwF_YD2fSQRu9AQ,3.0
2111,2111,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,True,False,True,True,False,False,False,False,Na,True,False,True,False,False,False,Na,True,Na,Na,Na,Na,Na,True,False,False,False,True,False,True,Na,True,False,False,False,False,False,False,False,average,Na,True,casual,False,True,2,True,Na,True,Na,Na,free,T1EKhweXQnRP3niBrBL7Ug,3.5
2115,2115,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,True,False,False,True,False,False,Na,True,Na,Na,False,Na,Na,True,False,False,False,True,False,True,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,2,True,True,True,Na,Na,no,T3DcIhsOy74mmmtLmi-X3w,4.0
2117,2117,Na,Na,full_bar,True,False,False,False,False,False,False,True,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,False,True,False,False,False,Na,Na,Na,Na,Na,Na,Na,True,False,True,False,True,False,True,Na,True,Na,Na,Na,Na,Na,Na,Na,loud,Na,True,casual,False,True,2,True,True,True,Na,Na,no,T45qonnG40PTVex3Ua2Q9w,3.5
2123,2123,Na,Na,full_bar,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,False,True,False,True,False,False,False,Na,True,Na,Na,Na,False,Na,True,False,False,False,True,False,False,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,True,True,2,True,Na,True,Na,Na,free,T8-13dD8mV2qUI53wsUL6g,3.5
2126,2126,Na,Na,full_bar,False,False,False,False,False,True,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,False,False,False,True,False,Na,False,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,quiet,Na,False,dressy,False,False,4,True,Na,False,Na,Na,no,T94qlaU0F25I44GuQsxJew,4.0
2130,2130,Na,Na,full_bar,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,False,False,False,False,Na,False,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,loud,Na,True,casual,False,True,2,False,Na,True,Na,Na,no,TASZnrQGjcZXIgx-cL8R-Q,4.0
2133,2133,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,casual,False,True,1,False,Na,True,Na,Na,Na,TCL-2Mi_mZyHjEO9haiD2A,3.5
2134,2134,Na,Na,full_bar,False,False,False,False,False,False,False,True,False,Na,yes_free,True,False,True,False,True,False,False,True,Na,True,False,False,True,True,False,Na,True,Na,False,Na,Na,False,False,False,False,False,True,False,False,Na,False,False,False,False,False,False,False,False,average,Na,True,dressy,False,True,3,True,Na,True,Na,Na,free,TFdLM8R_7Pf1xVeBNKl0hg,4.0
2138,2138,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,False,True,False,False,Na,False,Na,Na,Na,Na,Na,True,False,False,False,True,True,False,Na,True,Na,Na,Na,Na,Na,Na,Na,loud,Na,False,casual,False,True,2,False,Na,True,Na,Na,free,TMirWwTikHCn5H82K9QMXQ,3.0
2139,2139,Na,Na,none,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,False,True,False,False,Na,Na,Na,Na,Na,Na,Na,True,True,True,False,False,False,False,Na,False,Na,Na,Na,Na,Na,Na,Na,quiet,Na,False,casual,False,False,2,False,Na,True,Na,Na,Na,TMsq0zE6AXioad988gnMFQ,4.0
2142,2142,Na,Na,full_bar,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,True,2,Na,Na,Na,Na,Na,Na,TPGHJuQ3LBPNZMzhSCEq1A,2.0
2147,2147,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,False,True,False,True,True,False,False,Na,True,Na,Na,Na,False,Na,False,False,False,False,True,True,False,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,2,True,Na,True,Na,True,free,TWk7hL6yCx5mYcs0Ys-usQ,4.0
2148,2148,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,True,False,True,False,False,Na,False,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,False,True,2,False,Na,True,Na,Na,free,TYZIMuHwhZo_Hizenmf8Pg,3.0
2150,2150,Na,Na,full_bar,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,False,True,False,False,Na,False,Na,Na,Na,Na,Na,False,False,False,False,True,True,False,True,False,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,False,2,False,True,False,Na,Na,free,TZpTyyGvQkKPnt59PVUGhg,4.0
2151,2151,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,True,False,True,True,False,False,False,True,Na,True,False,True,False,False,False,Na,False,Na,Na,Na,Na,True,False,Na,Na,Na,Na,Na,Na,Na,True,False,False,False,False,True,False,False,very_loud,Na,False,casual,False,True,2,True,Na,False,Na,Na,no,TabGgpRrdIis5LDC70TIqg,3.5
2162,2162,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,False,False,False,False,False,True,False,True,Na,True,False,True,False,False,False,Na,False,Na,Na,Na,Na,Na,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,average,Na,False,casual,False,True,2,False,True,True,Na,Na,free,Tl_jT2a0bRMac5_YW65GPg,3.5
2164,2164,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,True,False,False,False,Na,False,Na,Na,Na,Na,Na,True,False,False,False,True,False,True,Na,True,Na,Na,Na,Na,Na,Na,Na,loud,Na,True,casual,False,True,2,False,Na,True,Na,Na,no,TmR-n_tZxOnawWe6VH2Lvw,2.5
2165,2165,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,False,True,False,False,False,Na,False,Na,Na,Na,Na,Na,True,False,False,True,True,False,True,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,True,casual,False,True,2,False,Na,True,Na,Na,free,Tn4PV88E9jlC2xhvqN8zAA,3.0
2168,2168,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,False,True,False,False,False,Na,False,Na,Na,Na,Na,Na,True,False,False,False,True,False,True,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,2,True,True,True,Na,Na,no,Tp2jd64iH0v-vjEu2OWjyw,3.0
2170,2170,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,False,True,False,False,Na,True,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,average,Na,False,casual,False,True,2,True,Na,True,Na,Na,free,TpZO3sokGBg8mDYyTRiGiQ,3.5
2188,2188,Na,Na,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,casual,False,True,1,False,Na,True,Na,Na,Na,U-2-_MrmHPawNcGRYRoDqw,5.0
2192,2192,Na,Na,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,False,False,False,False,Na,Na,Na,Na,Na,Na,False,False,False,False,False,False,False,False,True,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,casual,False,True,1,False,Na,True,Na,Na,free,U7W7OqdxF87uS_TB-obtvg,3.5
2194,2194,Na,Na,full_bar,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,True,False,True,False,False,False,Na,True,Na,Na,Na,Na,Na,True,False,False,False,False,False,False,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,casual,True,True,1,True,Na,True,Na,Na,free,U8L8Xso7cMpNmbFMXm2V0g,3.5
2198,2198,Na,Na,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,Na,True,Na,Na,Na,Na,Na,Na,no,U9T07y8_j7PLk6fHSPGfOA,4.5
2201,2201,Na,Na,full_bar,False,True,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,False,Na,True,False,True,False,False,False,Na,True,Na,Na,Na,Na,Na,False,False,False,False,True,False,False,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,False,dressy,False,True,3,True,Na,True,Na,Na,no,UCJpL9VFk3g1B2gjRlLy_g,3.5
2202,2202,Na,Na,Na,False,False,False,False,False,False,False,False,False,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,True,Na,Na,Na,Na,Na,Na,Na,average,Na,Na,casual,False,True,2,Na,Na,True,Na,Na,no,UCwBfHy7YpYJdzoeYDCSqw,3.5
2204,2204,Na,Na,full_bar,True,False,False,False,False,False,False,False,False,Na,Na,True,False,True,False,False,False,False,False,Na,True,False,True,False,False,False,Na,False,False,Na,Na,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,average,Na,False,casual,False,True,2,True,True,True,Na,Na,free,UDqYqhDaW96-y7l79VMODw,3.0
