,names,stars,NOTbad,NOTgood,NOTmuch,amaz,averag,awesom,bad,basic,beauti,best,better,big,clean,complet,cool,crowd,deli,delici,disappoint,easi,fantast,favorit,fine,free,fresh,fun,good,great,happi,hate,high,huge,kind,larg,least,less,long,new,nice,ok,okay,old,origin,perfect,pertti,pleas,pleasant,plenti,quick,recommend,regular,serious,slow,small,soft,special,spici,surpris,sweet,tasti,top,warm,well,worth,wrong
559,Tn4PV88E9jlC2xhvqN8zAA,3.0,2,1,0,1,1,5,3,0,1,5,4,2,0,0,0,0,0,5,3,0,4,1,1,3,1,0,33,21,2,0,3,0,0,1,1,2,2,1,10,5,5,0,0,6,0,1,0,2,7,1,5,1,4,7,2,1,0,0,13,5,2,3,6,0,0
560,Tp2jd64iH0v-vjEu2OWjyw,3.0,0,0,0,2,5,0,4,0,0,4,3,6,2,0,0,0,0,3,3,0,4,3,1,2,1,0,20,8,2,0,0,0,0,0,2,1,5,0,2,1,1,0,0,4,0,0,0,1,2,2,0,1,0,0,0,0,1,1,1,1,0,0,2,1,0
561,TpZO3sokGBg8mDYyTRiGiQ,3.5,9,19,5,23,11,20,10,6,2,78,26,12,6,5,19,10,0,66,27,0,13,29,8,3,7,18,267,149,10,5,23,14,19,7,15,6,19,16,48,38,13,3,1,26,0,7,13,11,15,13,9,10,27,24,8,31,10,14,26,32,25,4,46,19,5
562,U-2-_MrmHPawNcGRYRoDqw,5.0,0,0,0,0,0,3,0,0,0,1,3,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
563,U7W7OqdxF87uS_TB-obtvg,3.5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
564,U8L8Xso7cMpNmbFMXm2V0g,3.5,0,0,0,2,3,2,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,3,11,1,0,0,1,0,1,0,0,0,4,6,0,1,1,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,1,0,0,0,6,0,0
565,U9T07y8_j7PLk6fHSPGfOA,4.5,0,1,0,2,0,0,0,2,1,0,3,0,0,0,0,0,0,5,1,0,0,3,1,0,0,3,1,21,1,1,1,0,0,1,0,2,1,4,1,0,0,0,0,3,0,0,1,1,0,1,0,0,0,0,0,1,0,0,3,0,1,0,2,0,0
566,UCJpL9VFk3g1B2gjRlLy_g,3.5,2,2,3,21,13,12,0,2,1,17,20,3,0,6,4,0,0,22,14,0,13,6,12,4,10,0,143,101,5,0,18,5,4,4,2,3,6,7,30,9,5,2,0,31,0,3,0,4,16,15,0,2,3,9,1,14,2,6,24,6,15,3,34,3,2
567,UCwBfHy7YpYJdzoeYDCSqw,3.5,0,2,2,2,4,0,3,2,0,2,4,0,2,0,0,0,0,2,0,0,1,4,0,0,0,0,21,13,0,0,0,0,1,2,0,0,1,0,4,4,0,0,0,2,0,0,0,0,1,0,1,0,2,1,0,2,2,0,0,0,0,0,0,1,0
568,UDqYqhDaW96-y7l79VMODw,3.0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,18,12,2,0,0,0,1,0,0,1,1,1,5,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,4,1,5,0,0
569,URrpT6jipHmoiJ6ITOPEeQ,3.5,1,1,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,2,0,0,1,0,1,3,0,1,4,11,1,0,0,1,0,1,0,0,1,3,2,0,0,1,0,3,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,4,3,2,2,1,0
570,UlAUTA0hVi48_k73HSeyzw,3.0,0,1,0,2,0,0,0,0,3,3,1,0,0,1,0,0,0,3,0,0,2,0,0,0,0,0,9,10,0,0,1,0,1,1,1,1,0,1,9,0,0,0,0,1,0,0,0,0,3,2,0,1,2,1,0,2,1,1,2,0,2,0,0,2,0
571,UqbnR83EtBOWK6unSZkeLg,4.0,1,2,2,15,4,2,1,0,1,10,6,3,1,1,0,1,0,23,4,0,4,2,2,3,7,2,23,30,4,0,4,1,2,1,6,3,3,3,12,1,3,0,0,1,0,0,0,1,0,4,0,1,3,1,1,5,2,2,2,2,3,0,10,2,1
572,Uz5BTOmRr9Za2btfFq9JWg,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,V9ALGxjWDwxD93Sklth1YA,3.5,0,0,0,4,2,0,0,0,0,2,3,0,0,1,0,0,0,4,1,0,0,0,2,0,2,0,5,3,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,2,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,2,1,1,3,0,0
574,VFnDUlklzBkal6Tlv0ns0w,4.5,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,VJUGzGc0sZnGQ2Cr0rIgOA,4.0,0,1,0,3,0,1,0,0,0,1,1,3,0,0,6,1,0,0,0,2,0,3,2,0,0,3,18,23,2,3,2,0,0,3,0,0,3,1,7,1,0,0,0,2,0,1,0,2,2,1,0,1,0,0,1,0,2,0,0,0,0,0,6,2,2
576,VSZfpOFWhK4RcFvn_Ay1ZQ,3.0,0,0,0,5,1,2,3,0,0,5,1,0,0,0,0,0,0,2,1,0,3,3,0,2,0,0,12,13,0,0,3,0,0,0,0,0,1,0,2,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
577,VVCi2_DIeRYZ9r5fez0KIA,4.5,0,1,2,3,1,6,2,0,1,4,7,0,0,0,7,2,0,7,0,4,2,6,1,0,9,1,25,31,3,0,1,0,0,1,1,1,2,6,12,2,2,0,1,6,0,0,0,0,4,2,0,3,1,15,0,1,1,1,1,4,1,1,10,2,0
578,VVTrM-J-3qSQv0mGJF5fbQ,3.5,0,0,0,2,4,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,13,13,1,0,0,2,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
579,VWb8gk_DKUCDKw3Xsdq8Jg,3.5,0,3,1,10,2,3,5,1,0,12,8,5,2,1,2,0,0,18,4,2,0,4,0,3,5,1,35,30,2,1,6,2,0,3,1,1,8,3,11,5,1,1,2,5,0,0,5,1,9,7,0,0,10,10,0,1,0,1,5,3,8,1,8,3,2
580,VXUQk-aRtFh1IExLqwtMrA,3.5,2,1,2,6,2,5,4,1,5,6,3,0,1,0,0,0,0,13,5,1,3,2,3,0,2,2,23,33,0,1,6,1,3,2,1,0,2,3,13,2,4,2,0,6,0,2,3,0,1,9,1,0,4,0,0,7,0,0,1,2,5,5,9,2,1
581,Vc9Aw9705EVf8IjXSmzsqw,5.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,Vj7wI_yuB2QhECoriinI7g,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,Vk8ee8nXG4_x6Q1FtgVaGg,4.5,0,2,0,2,0,4,1,0,0,1,0,1,0,0,5,2,0,1,0,0,1,4,1,0,1,0,12,30,1,0,1,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,2,0,1,0,1,2,0
584,VkeVbH5zcm0MBKuKtytGKw,3.5,3,2,0,3,1,3,1,0,6,6,6,0,0,3,1,0,0,14,4,1,6,6,4,2,5,2,26,26,4,1,8,1,4,2,2,0,2,2,17,4,6,0,0,3,0,4,2,1,4,1,1,2,4,7,0,8,0,1,4,1,6,3,7,1,1
585,VobZRj98tDH7AaojYJD8Jg,2.5,2,1,0,0,2,0,2,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,6,5,0,0,0,0,0,0,0,0,1,1,4,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
586,VpsXhgaBA7-65Gt2zg8Nkg,3.5,7,2,0,21,10,16,5,3,0,17,15,4,5,1,16,3,0,20,13,1,8,7,2,1,8,7,111,128,16,0,7,22,4,17,2,5,1,14,16,11,7,0,2,21,0,3,1,3,12,19,3,0,7,3,2,8,4,5,13,11,9,3,20,3,2
587,VqZ-L3HXJlbZGRHs2DiT7g,4.5,1,0,0,0,1,1,0,0,1,1,3,0,0,1,0,1,0,5,0,0,1,3,0,0,2,0,7,3,0,0,4,0,0,0,0,1,3,2,1,0,0,0,0,2,0,0,0,0,1,1,0,0,1,1,0,1,2,0,1,0,10,2,4,5,1
588,VvMdpGdwnUCSmWYkNeMDJQ,4.0,0,0,0,0,1,3,1,0,2,3,2,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,13,16,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0
589,VwCtpOYiCKA5VXbKZhCSVA,3.5,2,2,3,8,8,7,0,3,1,18,15,2,1,3,3,2,0,17,5,0,9,6,2,1,3,1,58,70,4,0,8,5,1,4,1,1,3,8,16,6,6,3,0,31,0,1,2,0,2,6,2,1,8,1,2,8,0,2,2,2,13,8,11,12,0
590,VxRlBe2wjtycFWSZm1orTA,4.5,5,6,5,53,7,40,12,1,3,71,20,14,1,5,9,11,0,63,11,3,20,47,2,2,16,13,190,257,6,1,16,25,9,6,5,3,12,6,47,6,3,4,3,30,0,8,3,13,14,21,4,9,7,8,3,27,3,4,13,13,33,6,45,16,1
591,W0wraOfAWQj46ehDjCTeHw,3.0,1,0,0,0,1,0,0,1,0,1,4,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,25,7,1,1,5,0,3,0,0,0,0,0,5,5,1,0,0,0,0,1,0,0,0,0,0,2,2,0,0,4,0,0,1,0,0,2,5,1,1
592,WAGESBe_9h_au35adjvoQQ,4.5,0,0,0,0,0,2,0,0,0,0,5,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,5,7,1,0,0,0,0,0,0,0,0,5,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
593,WAagBTVAylf-LXc3PNoRZQ,3.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
594,WC6y30BJZ8CLjJXDL_jaKg,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,5,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0
595,WMDmjdQQa9iUZoD7_hCZAA,4.0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,WMTo7sdKEQKsfrbRNUHChw,4.0,1,1,0,2,0,4,0,0,0,7,5,1,0,1,5,7,0,2,1,0,0,7,0,0,0,7,11,17,1,0,3,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,5,0,1,0,2,1,0,3,1,0
597,WWYFK5rTkQZMOBaRFP51Xg,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
598,WXd7r6Yvjxhyo1L6R3lQMA,3.0,2,0,0,2,4,6,6,0,0,6,6,4,0,1,4,12,0,4,0,3,0,2,1,0,1,10,55,38,11,0,3,2,0,10,2,1,3,6,7,4,3,2,0,1,0,5,2,3,2,4,1,0,1,1,1,15,0,1,3,2,6,0,10,0,0
599,WcemqOjIhZYnHP7p3l0FLQ,3.0,6,5,0,3,5,7,9,0,0,7,10,3,4,3,4,3,0,15,0,2,3,5,10,1,2,8,63,37,8,1,7,5,1,3,0,2,9,3,19,9,4,1,1,2,0,1,4,1,11,6,1,1,6,4,2,9,1,1,2,2,16,1,16,2,1
600,WymLKyWx3t9V3VfI7itMtA,3.0,5,9,0,4,5,6,8,1,3,3,9,3,0,3,2,1,0,18,9,1,7,4,3,4,2,6,69,56,2,0,11,0,0,2,6,1,1,3,23,14,5,0,0,7,0,6,5,1,4,4,1,0,7,10,1,14,8,5,10,4,3,0,10,5,4
601,X-aqEYlXcWQj0fp6aGDP8A,3.5,7,4,2,12,16,1,7,9,12,15,20,4,5,6,2,1,0,22,15,1,12,3,6,0,4,5,71,61,4,0,10,3,8,1,5,4,1,2,26,8,4,2,0,22,0,2,1,1,4,5,3,2,2,2,2,13,0,3,4,2,13,3,20,7,5
602,X0JIra66e1kLDraXKa2Ajg,3.5,0,0,0,2,1,0,4,0,2,4,4,0,0,0,2,0,0,1,0,3,0,1,0,0,4,0,13,14,4,0,1,1,0,3,0,0,2,0,2,1,1,0,0,1,0,0,0,1,2,4,0,0,4,0,0,1,0,3,0,0,8,0,4,0,0
603,X2lgI8CuVEsH5UDs14rMhw,3.5,2,2,0,3,1,2,2,0,0,4,9,0,0,0,3,1,0,3,2,0,5,3,0,1,2,2,31,36,1,1,2,1,1,1,1,3,3,5,15,3,2,1,0,2,0,0,1,0,5,4,0,1,4,5,0,10,0,0,1,3,1,0,8,2,0
604,X8iIth9ZEd2JNeQhmRbCeA,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,X9Bql7RrPU5Mab5-hJsI8A,3.0,0,2,0,4,1,0,0,0,0,4,6,2,1,0,0,0,0,5,1,0,0,1,0,0,1,0,23,12,2,0,3,0,1,1,0,1,1,0,10,1,0,0,0,5,0,0,1,0,3,2,7,0,6,11,1,3,3,4,9,6,0,0,4,0,3
606,X9QlwzHPGG-lXvqsqg0edQ,5.0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,3,0,0,4,0,0,0,3,2,2,7,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0
607,XItYW5ul3OW_AqpT2nDbBQ,4.0,2,2,2,44,3,19,3,3,2,44,19,6,9,2,2,3,0,46,7,1,11,22,1,4,39,4,134,187,18,0,16,7,4,8,2,3,11,6,54,8,2,1,1,29,0,6,8,3,8,18,3,3,10,16,0,25,11,4,9,17,13,7,35,10,0
608,XMJpOti7qAamQFfHJwFBSQ,3.5,0,1,0,2,0,4,0,2,0,15,0,2,1,0,4,6,0,3,0,0,1,3,1,1,2,1,43,23,0,0,0,0,4,1,1,1,0,1,10,0,0,3,1,2,0,0,1,3,0,5,3,1,2,4,0,1,0,1,2,2,3,0,3,0,0
609,XMNdO9lFw3lSPO4gCH_qvQ,3.5,0,2,1,38,6,20,5,0,14,30,12,1,0,1,12,7,0,42,9,2,14,23,8,0,7,12,94,100,4,1,19,6,8,2,7,7,8,11,28,12,7,8,4,23,0,4,4,2,4,21,3,1,6,18,1,8,6,3,6,21,11,4,31,16,1
610,XOvQUSHUjE0KkUuwDUR5OA,3.0,0,1,0,0,1,1,0,2,0,4,0,1,0,0,0,0,0,1,0,1,3,1,0,0,0,0,16,11,0,0,4,3,2,4,0,0,0,3,2,3,0,2,0,1,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,1,0,1,4,0,0
611,XSKvC2PfnTAXCAxGQDhOJQ,3.5,2,1,1,0,0,2,3,0,2,4,4,3,4,0,0,2,0,6,1,0,2,1,4,0,0,0,39,12,1,0,5,1,0,1,0,0,0,3,19,1,2,0,0,1,0,1,0,0,0,1,1,0,5,2,0,7,0,0,1,3,0,4,2,0,1
612,XT16NlJ97M6pFKtN_SOQKQ,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
613,XT3dn-9UsGhiEy-_ZU_M_Q,4.0,2,3,0,1,0,9,3,0,0,13,6,2,2,2,3,1,0,15,3,1,1,9,0,0,1,2,59,91,4,0,1,3,4,2,0,4,0,9,11,2,1,0,0,4,0,1,0,1,6,3,2,0,2,2,0,8,2,3,0,3,2,1,11,3,0
614,XUz8xTTdzmccXo9JWcemeg,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,X_3O5pHSI-w-F5yMJOldlw,3.0,3,2,1,4,4,11,5,1,0,8,7,4,0,0,7,2,0,9,6,1,0,1,0,1,8,4,61,26,0,0,4,2,6,8,3,0,3,1,9,5,8,11,2,6,0,0,0,1,11,5,3,1,0,8,2,3,5,4,1,9,3,1,9,6,1
616,X_XFv1Ct6cznxQy9u8Yzxw,4.0,3,3,0,15,3,13,4,4,0,7,6,7,0,0,6,4,0,13,2,1,9,18,2,0,3,9,63,91,9,0,5,4,9,1,3,1,5,6,8,2,2,2,0,7,0,4,0,5,6,8,4,6,0,13,1,11,1,3,8,5,7,0,29,2,2
617,XgkTmVrlHHO5g96AfOAfpw,3.5,1,1,0,2,0,1,1,3,1,2,2,1,0,0,0,1,0,20,4,0,5,5,0,0,3,1,25,24,8,2,3,2,1,1,0,2,2,4,11,0,1,1,0,8,0,9,1,0,0,3,0,0,10,2,1,3,0,2,2,0,8,5,9,2,0
618,Xn6T7Xs7-KjZDHsz0fUlCg,4.5,0,0,1,7,0,6,0,2,0,5,1,0,0,1,8,0,0,14,1,1,2,4,0,0,8,2,13,20,2,0,2,0,0,0,0,1,1,2,9,0,1,1,0,0,0,0,0,1,0,4,0,3,0,6,0,0,1,0,3,4,2,0,9,0,0
619,Xt6xo-UmJhYtHiscwRnw0A,4.0,3,3,0,45,16,25,1,2,2,32,13,6,7,3,11,9,0,57,8,1,19,32,7,0,10,13,165,167,3,1,11,13,4,13,4,3,12,19,35,12,7,1,4,18,0,3,7,6,19,34,3,0,1,9,2,4,2,11,10,21,21,0,32,12,1
620,Y-bFPmf15jvrE8ZP9OCTgA,3.5,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,7,2,0,0,0,0,2,1,0,0,0,1,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,3,0,0
621,Y8ceMeW3U0OxO-cRtRQbOA,4.5,0,1,0,0,2,8,0,0,1,2,1,0,2,0,5,0,0,0,0,0,3,0,0,0,1,0,13,15,2,0,0,0,0,1,0,0,0,1,4,0,1,0,0,0,0,0,0,1,0,3,1,0,0,1,0,1,0,0,0,3,0,0,2,1,0
622,YAci8e4YFgaVYyI1mDpp7Q,3.0,1,2,0,5,0,3,4,0,0,10,2,1,1,0,1,1,0,4,0,1,3,6,1,0,4,3,28,18,1,0,2,0,3,2,3,0,1,2,2,0,3,1,1,2,0,1,0,2,1,2,7,0,3,3,0,5,0,0,0,0,2,1,2,0,3
623,YEPMbsrZrp_Y_d0zh1Roow,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,4,0,1,1,0
624,YKvRkkluFUMCsFwUyp3SVw,3.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0
625,YROFdvPCaZhSRzYg9u922Q,3.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0
626,YVYHX7RCPjCBqEth2CS91Q,2.5,3,3,0,14,1,4,8,1,2,2,9,2,0,4,0,1,0,19,3,0,9,3,9,1,6,0,62,24,3,2,6,0,3,6,6,2,5,1,12,6,5,1,0,5,0,1,2,0,2,6,0,1,6,3,0,7,0,0,3,4,4,1,16,3,2
627,Yf0rRaOWWGrqvTQ2B3dE0Q,4.5,0,0,1,4,5,8,0,0,0,14,0,1,1,0,0,0,0,3,1,0,0,4,0,0,0,0,25,26,0,1,1,4,1,2,0,1,0,2,8,4,0,2,0,2,0,0,0,0,2,1,0,1,2,3,0,1,0,0,0,3,1,0,0,3,0
628,Yf74t_bR1mhRXY03IU6OhA,3.0,0,0,1,0,8,4,2,1,0,7,1,3,1,0,0,2,0,6,1,0,4,3,3,1,1,0,32,20,0,0,0,2,1,4,0,1,2,5,7,4,0,0,0,4,0,1,1,5,2,0,6,2,3,0,4,8,0,2,0,5,3,1,5,5,0
629,Yf9ehzxrEWiymvUME6pm1A,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,YfKZh6Op-PmuKyzZu_DMGQ,2.5,1,1,2,0,2,0,6,2,0,2,11,1,1,1,1,15,0,4,4,0,1,2,6,2,0,1,35,14,7,0,0,0,0,1,4,0,0,0,3,4,3,0,1,1,0,0,0,3,4,2,2,0,3,0,0,6,0,2,4,0,0,2,4,1,0
631,Yq0LCrGLjJtKcwBu1Nta6w,3.0,1,1,2,1,4,11,3,0,0,18,6,0,2,0,0,4,0,1,2,0,3,3,0,0,3,0,72,37,9,0,6,1,3,0,0,0,1,0,9,8,3,0,0,1,0,0,5,1,4,4,0,0,3,1,0,1,1,2,0,2,1,1,5,2,2
632,YqcgdLRoTwS74fPv-ZCRsg,2.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
633,YrFYBMWnRWkRpy9XyMfMRw,3.0,1,0,2,5,3,2,9,1,1,5,6,1,0,0,0,0,0,3,6,0,4,0,1,1,3,1,26,20,1,0,5,0,1,0,0,2,1,3,4,1,2,0,0,0,0,0,0,0,4,2,0,2,1,1,0,2,1,0,0,2,3,2,4,0,1
634,YsQ4Abm2E7lozSvP3ZfVWw,4.0,2,0,1,10,4,1,0,1,0,11,1,0,2,0,0,0,0,10,4,2,1,1,4,0,0,1,33,22,1,0,2,1,1,0,0,0,1,3,20,3,0,1,0,5,0,2,1,0,0,4,2,0,1,0,0,6,1,1,1,2,2,0,9,1,0
635,Z0U46Uee8TNY_rZXqBeHjA,4.0,0,0,0,6,0,8,3,0,0,4,4,1,0,0,8,0,0,5,0,0,2,6,1,0,2,1,12,33,2,0,2,0,1,1,0,0,2,6,5,0,0,0,0,2,0,0,0,1,2,0,1,0,0,6,0,3,1,5,0,4,2,1,2,1,0
636,Z1ZVUWKxPd1r2sZ_XBa5eQ,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
637,Z7kHDygKJ4kGxdkJc-Nanw,2.5,1,0,0,4,4,1,1,0,0,4,2,1,0,0,0,3,0,3,4,0,0,2,2,2,1,0,24,11,0,0,0,2,1,0,0,2,2,3,4,4,0,0,0,0,0,2,5,1,5,3,0,1,4,4,0,4,0,0,1,0,4,0,3,0,0
638,Z9FR2A7RzBf1nxwRdlccJQ,3.0,0,1,1,2,2,3,6,1,0,1,5,0,1,1,1,0,0,7,3,2,3,1,1,0,2,0,31,13,3,0,0,0,2,6,0,2,1,2,10,0,0,0,0,1,0,0,8,0,4,0,0,1,5,2,0,2,0,0,3,5,2,0,10,3,0
639,ZARPISrzPW6PrMSwexHnxw,4.0,4,3,1,22,4,38,8,0,0,47,11,3,12,7,7,3,0,46,5,2,16,20,7,8,8,13,133,165,4,0,3,17,6,5,2,4,8,9,24,6,3,1,1,25,0,2,5,8,7,13,1,5,9,2,5,6,7,9,8,8,44,2,26,9,1
640,ZEOZHV1B1OCBhDI5ordGGg,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
641,ZHYSz-c2GEbCfQmxTIZ7gg,3.5,2,0,3,5,3,7,6,0,3,12,4,2,1,0,3,0,0,10,1,0,5,3,3,0,3,4,66,44,9,0,8,4,0,6,2,0,2,7,20,6,2,0,0,2,0,3,0,0,0,12,1,0,0,6,0,6,0,2,22,4,0,0,7,1,0
642,ZJjcyXWPg_d-jx7obAtitA,4.5,4,0,1,24,11,17,2,6,0,16,7,5,1,5,3,0,0,28,4,1,9,8,3,0,8,7,108,166,8,0,11,4,5,13,1,1,6,8,12,6,0,1,1,18,0,8,3,8,7,16,3,0,0,3,0,9,2,1,14,16,8,0,17,1,2
643,ZLNa4ehr3fXdXfnlT7YVMQ,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,ZMvs7F5pGh-A4X2j9_W6kQ,3.5,2,0,1,2,3,2,1,0,1,4,3,0,1,1,3,0,0,2,2,0,4,5,4,0,2,0,22,21,7,0,1,0,1,0,1,2,2,1,2,0,2,1,0,4,0,0,5,0,2,2,1,0,2,1,0,9,1,2,1,3,4,1,8,0,1
