,names,stars,NOTbad,NOTgood,NOTmuch,amaz,averag,awesom,bad,basic,beauti,best,better,big,clean,complet,cool,crowd,deli,delici,disappoint,easi,fantast,favorit,fine,free,fresh,fun,good,great,happi,hate,high,huge,kind,larg,least,less,long,new,nice,ok,okay,old,origin,perfect,pertti,pleas,pleasant,plenti,quick,recommend,regular,serious,slow,small,soft,special,spici,surpris,sweet,tasti,top,warm,well,worth,wrong
599,Tnzc_72OVCdCc7KmfPOnHA,3.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,1,0
600,TqUFwP0mQJBPFHql0tLVsQ,4.0,0,0,0,0,0,2,0,0,0,3,2,1,0,0,0,0,0,6,0,1,0,0,2,0,8,0,15,11,0,0,1,2,2,1,0,1,0,0,5,1,0,0,1,2,0,0,1,1,13,1,2,0,0,0,1,1,0,0,1,3,4,0,1,0,0
601,TrZVtAQivYyGDOQH46_aFA,2.5,0,1,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,2,0,0,0,0,7,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1
602,Tscoq9kue8_J1ySO42_ItA,2.5,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,1,3,0,0,3,2,0,0,0,0,0,0,0,1,1,0,0,0
603,TxO7OsgRi-JLM0D0RM3vtw,4.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
604,U7LDMV0FXTuCPPBRnECuGw,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,5,0,5,4,0,0,0,1,0,0,0,1,0,0,5,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,1,1,0,0,2,0
605,U7MkW1DeIryN6tYyJ62kEA,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,UDF-ISFu8lIZDyWvoR7nLg,3.0,0,1,0,3,0,0,3,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,2,3,0,0,18,15,0,0,1,0,0,2,0,0,4,0,2,1,0,0,0,0,0,0,0,1,1,1,0,0,1,3,0,2,0,0,0,2,0,0,1,0,0
607,UPKWR2kaOne5d4AmdqdZlg,4.5,0,0,0,3,0,3,1,1,0,1,1,1,1,0,0,0,3,4,0,0,0,4,0,0,5,0,15,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,5,1,0,1,0,0,0,5,0,0,0,2,0,0,2,1,0
608,UPjwhZ3ywrkkhcZH1gbwHA,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,3,1,2,5,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0
609,UQi4riVGsPKCW04I-BiRQA,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
610,UQtV1plcxfLTlvKeLPv63Q,3.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,URmpCBod57A07npzwCp4bA,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
612,UTodxk-Mjmvf_Zc7f5pdTw,1.5,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,UUBBPP19I288ykV9Iqr1jg,4.0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,5,1,0,2,0,1,0,8,0,8,6,0,0,1,0,0,0,0,2,0,0,0,2,1,0,0,5,0,0,0,0,3,1,0,0,1,1,0,1,3,0,2,1,1,1,1,1,0
614,UUo3yws6zY3OAEVZbirn4g,4.0,0,0,0,14,1,4,0,1,0,12,6,6,1,0,1,0,0,25,0,0,2,5,1,0,12,3,25,40,0,0,0,4,1,2,0,0,2,2,5,0,0,2,1,3,0,0,4,2,1,8,3,0,1,6,5,4,4,1,1,6,6,0,6,0,0
615,UVRCa_4ZjdPNoDubKRT04Q,4.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
616,Uc2PqdAPWPMxe6_YHB4wHQ,2.0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
617,UdE2E77qVQRLNxwSy9SJ3Q,4.0,0,0,0,0,0,1,0,2,0,7,1,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,7,5,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
618,UkM9xM8SkHzMe_x5zl0MhQ,4.5,1,1,0,9,4,17,1,0,3,11,9,3,2,1,10,4,0,10,1,1,10,12,0,2,1,2,39,69,2,1,2,3,3,0,0,2,3,10,27,1,1,0,1,9,0,0,4,5,7,5,3,1,2,3,0,0,0,3,4,2,0,2,14,4,1
619,UkhsEU89RsOvEjYWrA_dcg,4.0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,4,0,1,1,0,1,0,4,0,4,18,0,0,3,2,0,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
620,UkzDGNbsXBeSbyqtrX_rYA,3.5,0,0,1,7,1,5,6,1,0,11,4,2,2,1,0,0,0,13,3,2,1,4,4,3,6,0,31,21,3,1,0,3,4,2,1,1,4,1,6,5,7,1,2,6,0,0,2,0,8,1,1,0,2,0,1,2,1,4,1,1,2,0,9,2,2
621,UmuyuqYraoB5WOZiev42IQ,3.5,2,2,1,1,0,0,0,1,0,1,2,1,0,0,0,0,0,4,5,0,0,2,1,2,7,0,13,11,0,0,1,1,6,1,4,0,0,0,5,4,0,2,0,1,0,0,1,0,5,1,1,0,1,2,1,3,0,1,0,2,3,2,0,0,2
622,UrasJvrHtYLK0QAvqZzwvQ,5.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0
623,UvfBeHic40rwnxFBvfAP5A,2.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
624,V0DJ2gDXlKl11VJ75ZN0-A,4.0,0,0,0,2,0,2,0,1,0,3,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3,5,3,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
625,V0H4g1WP8dCAOHeoegunZQ,3.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,V29Yw_j2j6VLXRUUZ3uWng,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,V2KKEJ9GF5D-4ykRJMnSaA,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
628,V4NwBv9O6DWTl36ZKZrfpw,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,1
629,V9cuDVUS1NCSfPmmabUkvw,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,0,2,5,0,0,0,0,0,1,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,1,0
630,VC3Lel2PizMo9vqgDruBYw,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,VCncaRjqC6ZqUG7jAnODJQ,4.5,0,0,0,7,3,8,0,0,0,13,0,5,1,1,0,1,0,13,0,4,0,0,3,0,7,0,51,32,0,0,2,1,2,2,1,0,2,0,2,1,0,6,0,8,0,0,4,0,6,5,2,0,1,25,0,3,0,1,1,5,5,0,3,1,2
632,VK4HFYuo86PqBK1XY6NJhg,4.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
633,VN-U7_jmLOcc5QINTlK5zA,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,VNOosvcE6HN_dqSTqRicXQ,4.0,0,0,0,1,1,2,0,0,0,6,0,0,0,0,0,0,0,5,0,1,0,1,1,0,3,0,26,19,0,0,3,0,0,0,1,0,0,5,5,0,0,1,0,4,0,0,2,2,0,2,0,0,0,5,2,2,0,1,2,4,3,0,5,0,0
635,VObfskmUmh8vdpx60lruOw,3.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
636,VOvcCzgnhyJ63r3Xk5gvpQ,1.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,VRMNW1GXYihRxEnr1UI8hA,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
638,VRslgKF7uDpjLjdR_TD-LQ,3.0,1,0,0,1,0,1,2,2,0,0,4,1,1,0,0,0,0,1,1,0,0,0,0,1,7,0,5,6,0,0,2,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,4,4,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0
639,VSNUFYBQ_wOFmRXZ8SeQ4w,4.5,3,1,0,19,1,2,0,2,2,24,4,3,4,3,0,2,33,27,2,0,7,15,2,0,11,3,40,56,1,4,5,2,4,3,2,1,3,2,23,2,1,3,1,10,0,1,3,2,16,3,7,2,5,7,2,6,1,1,14,7,3,3,27,8,0
640,VTdnlbOkEKWSsu_pzhInTA,5.0,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,8,6,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,1,3,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0
641,VUrhzdgDpFi1K6zl9VuizQ,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,VVitum45kCla5xkyclh4uA,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
643,VX4H76WbDbk3NbDivdTRIQ,5.0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,4,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,VZiim1zBFDl3oWHcrAVrNA,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
645,VcDKdOCeqAQNBONbl93sHg,2.5,1,1,0,0,0,1,5,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,10,7,0,0,1,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,5,0,0
646,Vgh-CjwAl4tFleP39OdzaA,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,1,0,0,2,0,1
647,VpWnPFn2LAhsK2wUU-8M6g,3.0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,7,3,0,1,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0
648,VveJgvCshJios_o-zwKJIw,2.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
649,Vx-MY3w0uGCgxeguw9F6Tw,3.5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,W3YejsFyM7i9nnK679nyfw,3.5,1,1,0,1,1,1,0,0,0,0,4,0,0,0,0,0,0,3,1,0,1,3,0,2,0,0,10,4,0,1,0,0,0,0,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
651,W5LqZikASAOuLFeFveWpPw,2.5,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,3,4,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
652,W6TH029-LDmCRwuDqV0TYQ,4.0,0,0,0,2,1,5,1,0,0,1,3,0,6,2,0,0,0,4,0,0,1,1,0,0,0,0,25,27,3,0,3,0,0,0,0,0,1,2,12,0,0,0,0,1,0,0,2,1,1,5,0,0,1,0,0,2,0,0,0,0,0,0,3,0,0
653,WB1albu5FvNP16BAtTIIVg,1.5,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,1,1
654,WBqeV--xN0OjCPzeky4CcQ,3.0,1,0,1,5,5,6,3,6,0,10,4,0,4,2,0,1,0,4,5,0,3,2,0,2,10,1,35,29,0,0,1,0,2,0,0,2,3,4,7,6,1,4,0,1,0,0,2,2,1,0,1,2,6,0,0,0,1,2,2,1,4,0,3,1,0
655,WBwB_ydYDNHwwd5U2U8UvQ,3.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
656,WE7UsbkilPeI8nw9ODnD-g,3.0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,4,0,2,7,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0
657,WK9YT0zvRA81HoHGKhTrwA,4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
658,WOrI7MlX3CgEVk98y7Gnug,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
659,WPlanDoQbwZGEB2CmjAU8A,4.0,2,0,0,0,1,0,1,0,1,4,0,0,2,0,0,0,0,0,2,0,3,1,0,0,3,0,6,12,0,0,0,1,1,4,0,0,3,0,2,0,0,0,0,5,0,0,2,0,1,2,0,0,1,0,0,0,0,0,2,4,1,0,2,1,0
660,WSAN2er3DhaZ8ybNStxCbw,3.5,0,0,0,3,0,0,0,0,1,5,2,0,0,0,0,0,1,8,0,3,0,6,0,0,0,3,10,7,0,0,0,1,1,0,0,0,0,0,4,2,0,2,1,1,0,0,0,0,0,0,1,0,0,1,0,6,0,0,0,1,1,1,5,0,0
661,WTv4tytSf7b_rdjyoFPDYw,4.5,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
662,W_0UsXpT_cES-_hAp_63BA,3.5,0,2,0,0,3,0,1,1,0,5,2,0,0,2,0,0,0,1,1,0,0,1,0,0,3,0,13,7,2,0,0,1,0,0,0,1,0,0,12,0,1,1,0,0,0,0,0,0,1,3,1,0,0,0,0,1,0,0,1,0,2,0,4,0,0
663,W_hc8EBepLQNbo-OpOW4Og,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,WguIXq0dl03dUOaAkwEewQ,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
665,WhXlv34bw0-112MqSPmCHw,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,Wi6HWa3YE4afCNvI3qRWbQ,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
667,Wj-73Uu3U79CGK_H_kyAsg,3.0,2,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,1,0,0,0,4,1,4,2,12,11,1,0,1,0,0,0,0,0,0,1,4,0,0,5,0,1,0,0,0,1,7,1,1,0,3,0,0,2,0,0,0,3,1,0,0,0,2
668,WjJmjrfHJ5QKOTrKkChmtw,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,3,0,0,0,0,0,0
669,WnuRPyTEvILZKCAPk2UwYQ,2.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2
670,WqV7zB_AbmUm9ww4f5W0kA,3.5,0,0,0,1,0,0,1,0,0,0,1,0,3,0,0,0,0,0,1,0,2,0,0,0,3,0,6,4,0,0,2,0,0,0,1,0,1,0,2,3,2,0,0,0,0,0,1,0,2,3,0,0,0,3,1,0,0,0,0,0,1,1,0,0,0
671,WuTdb365xF8kY2KAu6gm9A,3.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
672,WzWNhdIzNW_BRGXk74WQeg,4.5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,4,0,0,0,0,0,0,1,0,0,6,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,3,0
673,X2wlWnV3GhJcs-Dnlxr2mQ,3.5,0,1,0,0,0,1,1,0,0,2,1,0,1,1,0,0,0,2,0,0,0,1,0,0,1,0,8,2,0,0,1,2,1,5,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,2,2,0,1,2,0
674,X47pt6a4ID4aM2ONYdSW8Q,3.5,0,0,0,3,3,0,0,0,0,5,2,1,4,0,1,0,0,4,3,0,0,1,2,0,0,0,7,16,0,0,5,1,2,1,1,0,1,1,5,2,2,0,1,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,2,0,2,0,1
675,X6Ld6HChDrQN_4X6V_7VQQ,3.5,1,2,0,0,0,2,4,1,0,3,0,0,3,0,0,0,0,1,2,0,0,3,1,0,2,0,20,13,0,0,3,2,0,0,0,0,0,2,6,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,2,5,0,3,3,0
676,X8c8Fp6d90S0CAs1X_6Cnw,2.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
677,XHVwfpAR4cna4zboZ5rPtA,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0
678,XJfvPt-8f-6d5Foaz_HYLQ,4.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
679,XMCNABugc_Pw3g4LohYZww,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
680,XRgmzlUmapUGjs6uIWHgnQ,4.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
681,XWRhaOGnRwHk-FICdbcCfA,4.0,1,0,2,2,5,4,0,1,0,17,3,1,3,0,0,0,0,8,0,0,1,3,0,1,8,0,27,17,1,0,3,1,2,1,0,0,1,1,6,5,0,3,1,7,0,0,3,0,6,2,1,0,0,10,0,1,0,3,4,2,2,0,4,2,0
682,XfgHILSTiFuoK69Z4KOcJg,5.0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
683,Xi94a3ODU40lSQPd54Dh8w,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,XjwgMrBeBeOKQTYiXfRYLQ,2.5,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
685,XmYHiNs11r7943qzJTMr-g,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
