,Unnamed: 0,AcceptsInsurance,AgesAllowed,Alcohol,Ambience_casual,Ambience_classy,Ambience_divey,Ambience_hipster,Ambience_intimate,Ambience_romantic,Ambience_touristy,Ambience_trendy,Ambience_upscale,BYOB,BYOBCorkage,BestNights_friday,BestNights_monday,BestNights_saturday,BestNights_sunday,BestNights_thursday,BestNights_tuesday,BestNights_wednesday,BikeParking,BusinessAcceptsBitcoin,BusinessAcceptsCreditCards,BusinessParking_garage,BusinessParking_lot,BusinessParking_street,BusinessParking_valet,BusinessParking_validated,ByAppointmentOnly,Caters,CoatCheck,Corkage,DogsAllowed,DriveThru,GoodForDancing,GoodForKids,GoodForMeal_breakfast,GoodForMeal_brunch,GoodForMeal_dessert,GoodForMeal_dinner,GoodForMeal_latenight,GoodForMeal_lunch,HappyHour,HasTV,Music_background_music,Music_dj,Music_jukebox,Music_karaoke,Music_live,Music_no_music,Music_video,NoiseLevel,Open24Hours,OutdoorSeating,RestaurantsAttire,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsPriceRange2,RestaurantsReservations,RestaurantsTableService,RestaurantsTakeOut,Smoking,WheelchairAccessible,WiFi,business_id,stars
1887,1887,Na,Na,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Na,FALSE,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,average,Na,FALSE,casual,FALSE,TRUE,2,FALSE,Na,TRUE,Na,Na,no,PvZoaoIOvIX-32ur3l_jww,4
1889,1889,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,FALSE,Na,FALSE,Na,TRUE,Na,Na,Na,Px6FNVLlN9wZQ-uadZiIcw,1
1890,1890,Na,Na,none,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,FALSE,Na,FALSE,Na,TRUE,Na,Na,no,PxZBTBvhKcTQ0pXhCdy4Ng,2.5
1892,1892,Na,Na,full_bar,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,casual,FALSE,FALSE,1,FALSE,Na,TRUE,Na,Na,Na,PyrUtoxrsVDcIw6HbLQTMw,3.5
1895,1895,Na,Na,Na,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,FALSE,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,casual,FALSE,TRUE,1,FALSE,Na,TRUE,Na,Na,Na,Q-OwNX5j6xDvX5QRFEB9wg,2
1896,1896,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,casual,FALSE,TRUE,1,FALSE,Na,TRUE,Na,Na,Na,Q1WoqmmvoyWC3b6esLNyCQ,3
1902,1902,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,2,Na,Na,TRUE,Na,TRUE,free,Q6C3rSvnCfNO36kNgTAq8g,4.5
1904,1904,Na,Na,Na,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,TRUE,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,Na,casual,FALSE,FALSE,2,FALSE,Na,TRUE,Na,Na,Na,Q9OW5SmEvK3CisK5vlMVpg,3.5
1924,1924,Na,Na,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,FALSE,dressy,FALSE,TRUE,1,FALSE,Na,TRUE,Na,Na,Na,QNzX-iaiG2uIWQ2vOMq13A,1.5
1933,1933,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,QVboXOy_hrsDqg3XOJK3Pg,3.5
1940,1940,Na,Na,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,average,Na,FALSE,casual,TRUE,FALSE,1,FALSE,Na,TRUE,Na,Na,free,Q_2DxyQ9nHLRdYciJaNLHg,4
1943,1943,Na,Na,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Na,TRUE,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,quiet,Na,FALSE,casual,FALSE,TRUE,1,FALSE,Na,TRUE,Na,Na,no,QbLCALa347d6D09WJ37HXQ,4.5
1952,1952,Na,Na,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Na,FALSE,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,quiet,Na,FALSE,casual,FALSE,TRUE,1,FALSE,TRUE,TRUE,Na,Na,no,Qi2vOSs7AIeen_zrWt6WDA,2.5
1965,1965,Na,Na,none,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,casual,FALSE,TRUE,1,FALSE,Na,TRUE,Na,Na,no,Qs5fQqmc_yWmgZjHcadU7g,5
1968,1968,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,casual,Na,FALSE,2,FALSE,Na,TRUE,Na,Na,Na,QtiW05WWmBv8MSpGymhcsQ,4
1969,1969,Na,Na,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Na,FALSE,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,average,Na,TRUE,casual,FALSE,FALSE,1,FALSE,Na,TRUE,Na,Na,no,QtyvwZi6JiloDNEEH_ZxLQ,4
1973,1973,Na,Na,Na,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,Na,FALSE,Na,Na,Na,Na,Na,Qwo5XmriFv2KAcNUwxl6_A,3
1975,1975,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,TRUE,Na,Na,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,1,Na,Na,TRUE,Na,Na,free,Qz9-fpNz3ytqzCLvFcQhkg,2
1982,1982,Na,Na,full_bar,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,casual,Na,FALSE,2,TRUE,Na,FALSE,Na,Na,Na,R139CFGp8mrBI-bYt14F2Q,5
1994,1994,Na,Na,Na,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,casual,FALSE,TRUE,1,FALSE,Na,TRUE,Na,Na,Na,RBwAfKwvWcZ8NY7zKbzYHg,2
1995,1995,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,2,Na,Na,TRUE,Na,Na,Na,RC7lOpPRVOcAq7tijy7Dwg,4
1998,1998,Na,Na,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Na,TRUE,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,average,Na,TRUE,casual,FALSE,TRUE,1,FALSE,Na,TRUE,Na,Na,free,RFCtxMNwO_8ONYnWNDxYqg,4.5
2003,2003,Na,Na,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Na,FALSE,Na,Na,Na,Na,Na,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,average,Na,FALSE,casual,FALSE,TRUE,1,FALSE,Na,TRUE,Na,Na,no,RMiE7_RB0yreZqTrPEgBMQ,3.5
2004,2004,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,FALSE,Na,TRUE,Na,Na,Na,RMn2euwrbfu6fpomjf31qw,2.5
2011,2011,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,Na,Na,1,Na,Na,TRUE,Na,Na,free,RSkGkvjnhJ5mG9h0y6z-ag,2.5
2012,2012,Na,Na,Na,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,casual,FALSE,TRUE,1,FALSE,Na,TRUE,Na,Na,Na,RSndNUTD8MpDQiotoTS29A,2
2021,2021,Na,Na,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Na,FALSE,Na,Na,Na,Na,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,very_loud,Na,FALSE,casual,FALSE,TRUE,1,FALSE,Na,TRUE,Na,Na,free,RcsfZ7IrWSNvM1AYcLmWNw,3
2025,2025,Na,Na,Na,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,casual,FALSE,TRUE,1,FALSE,Na,Na,Na,Na,Na,RhXKTksPWch75Bo1lpoLqQ,2.5
2026,2026,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,1,Na,Na,Na,Na,Na,free,RhnBoOv61mYYtNKatNYgEQ,1.5
2027,2027,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,TRUE,Na,Na,Na,RiScY8vqr0jVInlHZNLPig,2.5
2028,2028,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,TRUE,Na,2,Na,Na,TRUE,Na,Na,free,Rkxi5eR5aKGqtCCMwRAWmA,3
2030,2030,Na,Na,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Na,FALSE,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,average,Na,FALSE,casual,FALSE,TRUE,1,FALSE,Na,TRUE,Na,Na,no,Rp8D7pO3iTcd7zYV8G93yQ,4
2032,2032,Na,Na,Na,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,TRUE,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,casual,FALSE,TRUE,,FALSE,Na,TRUE,Na,Na,Na,RttisSZQkaRtR7vNZTTnXw,2.5
2034,2034,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,casual,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,RvjO2u53pbFv7uCufPvNDg,1
2044,2044,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,S2icYFHPsV_OSCvbI3YiTg,3
2047,2047,Na,Na,none,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,FALSE,Na,Na,Na,Na,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,average,Na,FALSE,casual,FALSE,FALSE,2,FALSE,FALSE,TRUE,Na,Na,Na,S74fSVSCPSdWtEkROcVYtw,2.5
2050,2050,Na,Na,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,quiet,Na,FALSE,casual,FALSE,TRUE,1,FALSE,FALSE,TRUE,Na,Na,no,S7g7QxNIYwkhgZRRymzAUg,3
2053,2053,Na,Na,full_bar,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Na,TRUE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,TRUE,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,FALSE,Na,Na,FALSE,FALSE,TRUE,yes,TRUE,free,SBnuECuWw7ucRrs0csIDiw,4.5
2059,2059,Na,Na,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,TRUE,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,average,Na,FALSE,formal,TRUE,TRUE,1,FALSE,Na,TRUE,Na,Na,no,SK3Med3bCnzwN3xm8vQo9w,3.5
2062,2062,Na,Na,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,FALSE,Na,Na,Na,FALSE,Na,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,very_loud,Na,FALSE,casual,FALSE,FALSE,1,FALSE,FALSE,TRUE,Na,Na,free,SLlQSsSHukMz4-3-eaOgUA,2.5
2065,2065,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,1,Na,Na,TRUE,Na,Na,free,SSOG-T0sA2UlQkhqkkHBgQ,4
2066,2066,Na,Na,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Na,FALSE,Na,Na,Na,Na,Na,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,loud,Na,FALSE,casual,FALSE,TRUE,2,FALSE,Na,TRUE,Na,Na,no,STWeDYptg4-GOce1lW9W5Q,2
2068,2068,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,2,Na,Na,Na,Na,Na,Na,SVviVlZ92AOtZ5sIkvyLyA,3
2070,2070,Na,Na,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,casual,FALSE,FALSE,1,FALSE,Na,TRUE,Na,Na,no,SXR6JtrHX518bEWLcqWkXA,4.5
2071,2071,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,2,Na,Na,TRUE,Na,Na,free,SY7ZyPxidnToTEFbJBleOg,3.5
2073,2073,Na,Na,Na,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,Na,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Na,FALSE,Na,Na,FALSE,casual,FALSE,TRUE,1,TRUE,Na,FALSE,yes,TRUE,free,SYkUrHf0AIcLyYBGBDM8FA,5
2075,2075,Na,Na,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,TRUE,Na,Na,Na,Na,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,average,Na,TRUE,casual,FALSE,TRUE,2,FALSE,Na,TRUE,Na,Na,no,S_1VtaSWcMsWHSLN1gIk6Q,2.5
2077,2077,Na,Na,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,FALSE,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,FALSE,Na,Na,Na,Na,Na,Na,Na,quiet,Na,FALSE,casual,FALSE,TRUE,1,FALSE,Na,TRUE,Na,Na,no,S_VoH2qPxjm5l3MeuCgunw,2
2080,2080,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,FALSE,Na,TRUE,Na,Na,Na,ScXWzVisOI4P-g-LoDTaiA,2
2081,2081,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,Na,Na,Na,1,Na,Na,Na,Na,Na,free,ScjovI4ZoE8zdIF7LUJEOw,3.5
2083,2083,Na,Na,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Na,Na,Na,Na,Na,Na,Na,Na,Na,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Na,FALSE,Na,Na,Na,Na,Na,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,Na,TRUE,Na,Na,Na,Na,Na,Na,Na,average,Na,TRUE,casual,TRUE,TRUE,2,FALSE,TRUE,TRUE,Na,TRUE,free,SeQlCrKvyM2j8m_75gtouQ,4
